video_id,reason,frames,masks
a0b208fe2e,insufficient_49f,19,19
a0b61c959e,insufficient_49f,20,20
a0bc6c611d,insufficient_49f,36,36
a0e6da5ba2,insufficient_49f,19,19
a1193d6490,insufficient_49f,20,20
a14ef483ff,insufficient_49f,19,19
a14f709908,insufficient_49f,36,36
a15ccc5658,insufficient_49f,20,20
a16062456f,insufficient_49f,29,29
a174e8d989,insufficient_49f,19,19
a177c2733c,insufficient_49f,30,30
a17c62e764,insufficient_49f,19,19
a18ad065fc,insufficient_49f,30,30
a1aaf63216,insufficient_49f,20,20
a1bb65fb91,insufficient_49f,30,30
a1bd8e5349,insufficient_49f,19,19
a1dfdd0cac,insufficient_49f,36,36
a2052e4f6c,insufficient_49f,20,20
a20fd34693,insufficient_49f,20,20
a21ffe4d81,insufficient_49f,30,30
a22349e647,insufficient_49f,36,36
a235d01ec1,insufficient_49f,36,36
a24f63e8a2,insufficient_49f,36,36
a2554c9f6d,insufficient_49f,10,10
a263ce8a87,insufficient_49f,36,36
a29bfc29ec,insufficient_49f,19,19
a2a80072d4,insufficient_49f,30,30
a2a800ab63,insufficient_49f,36,36
a2bcd10a33,insufficient_49f,36,36
a2bdaff3b0,insufficient_49f,19,19
a2c146ab0d,insufficient_49f,19,19
a2c996e429,insufficient_49f,20,20
a2dc51ebe8,insufficient_49f,36,36
a2e6608bfa,insufficient_49f,35,35
a2f2a55f01,insufficient_49f,20,20
a301869dea,insufficient_49f,36,36
a31fccd2cc,insufficient_49f,36,36
a34f440f33,insufficient_49f,36,36
a35e0206da,insufficient_49f,36,36
a36bdc4cab,insufficient_49f,36,36
a36e8c79d8,insufficient_49f,15,15
a378053b20,insufficient_49f,29,29
a37db3a2b3,insufficient_49f,19,19
a38950ebc2,insufficient_49f,36,36
a39a0eb433,insufficient_49f,19,19
a39c9bca52,insufficient_49f,36,36
a3a945dc8c,insufficient_49f,19,19
a3b40a0c1e,insufficient_49f,30,30
a3b8588550,insufficient_49f,19,19
a3c502bec3,insufficient_49f,36,36
a3f2878017,insufficient_49f,36,36
a3f4d58010,insufficient_49f,36,36
a3f51855c3,insufficient_49f,30,30
a402dc0dfe,insufficient_49f,5,5
a4065a7eda,insufficient_49f,36,36
a412bb2fef,insufficient_49f,36,36
a416b56b53,insufficient_49f,20,20
a41ec95906,insufficient_49f,19,19
a43299e362,insufficient_49f,35,35
a4757bd7af,insufficient_49f,20,20
a48c53c454,insufficient_49f,36,36
a49dcf9ad5,insufficient_49f,30,30
a4a506521f,insufficient_49f,36,36
a4ba7753d9,insufficient_49f,36,36
a4bac06849,insufficient_49f,19,19
a4f05d681c,insufficient_49f,19,19
a50c10060f,insufficient_49f,29,29
a50eb5a0ea,insufficient_49f,30,30
a5122c6ec6,insufficient_49f,30,30
a522b1aa79,insufficient_49f,20,20
a590915345,insufficient_49f,36,36
a5b5b59139,insufficient_49f,20,20
a5b77abe43,insufficient_49f,36,36
a5c2b2c3e1,insufficient_49f,20,20
a5cd17bb11,insufficient_49f,36,36
a5da03aef1,insufficient_49f,36,36
a5dd11de0d,insufficient_49f,30,30
a5ea2b93b6,insufficient_49f,30,30
a5eaeac80b,insufficient_49f,36,36
a5ec5b0265,insufficient_49f,29,29
a5f350a87e,insufficient_49f,36,36
a5f472caf4,insufficient_49f,20,20
a6027a53cf,insufficient_49f,35,35
a61715bb1b,insufficient_49f,36,36
a61cf4389d,insufficient_49f,30,30
a61d9bbd9b,insufficient_49f,36,36
a6470dbbf5,insufficient_49f,30,30
a64a40f3eb,insufficient_49f,16,16
a653d5c23b,insufficient_49f,36,36
a65bd23cb5,insufficient_49f,30,30
a66e0b7ad4,insufficient_49f,36,36
a66fc5053c,insufficient_49f,19,19
a68259572b,insufficient_49f,36,36
a6a810a92c,insufficient_49f,30,30
a6bc36937f,insufficient_49f,19,19
a6c3a374e9,insufficient_49f,36,36
a6d8a4228d,insufficient_49f,36,36
a6f4e0817f,insufficient_49f,36,36
a71e0481f5,insufficient_49f,20,20
a7203deb2d,insufficient_49f,29,29
a7392d4438,insufficient_49f,30,30
a73d3c3902,insufficient_49f,36,36
a7491f1578,insufficient_49f,30,30
a74b9ca19c,insufficient_49f,36,36
a77b7a91df,insufficient_49f,30,30
a78195a5f5,insufficient_49f,30,30
a78758d4ce,insufficient_49f,36,36
a7e6d6c29a,insufficient_49f,20,20
a800d85e88,insufficient_49f,11,11
a832fa8790,insufficient_49f,36,36
a83d06410d,insufficient_49f,30,30
a8999af004,insufficient_49f,36,36
a8f78125b9,insufficient_49f,36,36
a907b18df1,insufficient_49f,30,30
a919392446,insufficient_49f,30,30
a965504e88,insufficient_49f,20,20
a96b84b8d2,insufficient_49f,20,20
a973f239cd,insufficient_49f,19,19
a977126596,insufficient_49f,36,36
a9804f2a08,insufficient_49f,19,19
a984e56893,insufficient_49f,20,20
a99738f24c,insufficient_49f,19,19
a99bdd0079,insufficient_49f,29,29
a9c9c1517e,insufficient_49f,12,12
a9cbf9c41b,insufficient_49f,30,30
a9e42e3c0c,insufficient_49f,30,30
aa07b7c1c0,insufficient_49f,36,36
aa175e5ec7,insufficient_49f,20,20
aa1a338630,insufficient_49f,20,20
aa27d7b868,insufficient_49f,20,20
aa45f1caaf,insufficient_49f,19,19
aa49e46432,insufficient_49f,20,20
aa51934e1b,insufficient_49f,36,36
aa6287bb6c,insufficient_49f,20,20
aa6d999971,insufficient_49f,36,36
aa85278334,insufficient_49f,20,20
aab33f0e2a,insufficient_49f,36,36
aaba004362,insufficient_49f,36,36
aade4cf385,insufficient_49f,36,36
aae78feda4,insufficient_49f,18,18
aaed233bf3,insufficient_49f,36,36
aaff16c2db,insufficient_49f,20,20
ab199e8dfb,insufficient_49f,20,20
ab23b78715,insufficient_49f,20,20
ab2e1b5577,insufficient_49f,36,36
ab33a18ded,insufficient_49f,20,20
ab45078265,insufficient_49f,36,36
ab56201494,insufficient_49f,36,36
ab90f0d24b,insufficient_49f,36,36
abab2e6c20,insufficient_49f,36,36
abb50c8697,insufficient_49f,19,19
abbe2d15a0,insufficient_49f,36,36
abbe73cd21,insufficient_49f,30,30
abe61a11bb,insufficient_49f,36,36
abeae8ce21,insufficient_49f,30,30
ac2b431d5f,insufficient_49f,30,30
ac2cb1b9eb,insufficient_49f,30,30
ac31fcd6d0,insufficient_49f,19,19
ac3d3a126d,insufficient_49f,36,36
ac46bd8087,insufficient_49f,36,36
ac783ef388,insufficient_49f,36,36
acb73e4297,insufficient_49f,30,30
acbf581760,insufficient_49f,35,35
accafc3531,insufficient_49f,20,20
acf2c4b745,insufficient_49f,20,20
acf44293a2,insufficient_49f,20,20
acf736a27b,insufficient_49f,18,18
acff336758,insufficient_49f,36,36
ad1fe56886,insufficient_49f,19,19
ad28f9b9d9,insufficient_49f,19,19
ad2de9f80e,insufficient_49f,36,36
ad397527b2,insufficient_49f,20,20
ad3d1cfbcb,insufficient_49f,18,18
ad3fada9d9,insufficient_49f,36,36
ad4108ee8e,insufficient_49f,36,36
ad54468654,insufficient_49f,14,14
ad573f7d31,insufficient_49f,20,20
ad6255bc29,insufficient_49f,36,36
ad65ebaa07,insufficient_49f,29,29
ad97cc064a,insufficient_49f,20,20
adabbd1cc4,insufficient_49f,36,36
adb0b5a270,insufficient_49f,36,36
adc648f890,insufficient_49f,30,30
add21ee467,insufficient_49f,36,36
adfd15ceef,insufficient_49f,36,36
adfdd52eac,insufficient_49f,20,20
ae01cdab63,insufficient_49f,36,36
ae0b50ff4f,insufficient_49f,20,20
ae13ee3d70,insufficient_49f,35,35
ae1bcbd423,insufficient_49f,36,36
ae20d09dea,insufficient_49f,36,36
ae2cecf5f6,insufficient_49f,12,12
ae3bc4a0ef,insufficient_49f,36,36
ae499c7514,insufficient_49f,19,19
ae628f2cd4,insufficient_49f,30,30
ae8545d581,insufficient_49f,18,18
ae93214fe6,insufficient_49f,30,30
ae9cd16dbf,insufficient_49f,10,10
aeba9ac967,insufficient_49f,36,36
aebb242b5c,insufficient_49f,30,30
aed4e0b4c4,insufficient_49f,18,18
aedd71f125,insufficient_49f,36,36
aef3e2cb0e,insufficient_49f,36,36
af0b54cee3,insufficient_49f,20,20
af3de54c7a,insufficient_49f,36,36
af5fd24a36,insufficient_49f,30,30
af8826d084,insufficient_49f,19,19
af8ad72057,insufficient_49f,36,36
afb71e22c5,insufficient_49f,19,19
afcb331e1f,insufficient_49f,20,20
afe1a35c1e,insufficient_49f,30,30
b01080b5d3,insufficient_49f,36,36
b05ad0d345,insufficient_49f,20,20
b0623a6232,insufficient_49f,19,19
b064dbd4b7,insufficient_49f,20,20
b06ed37831,insufficient_49f,20,20
b06f5888e6,insufficient_49f,19,19
b08dcc490e,insufficient_49f,19,19
b0a68228dc,insufficient_49f,19,19
b0aece727f,insufficient_49f,29,29
b0b0731606,insufficient_49f,20,20
b0c7f11f9f,insufficient_49f,36,36
b0cca8b830,insufficient_49f,36,36
b0dd580a89,insufficient_49f,36,36
b0de66ca08,insufficient_49f,36,36
b0df7c5c5c,insufficient_49f,20,20
b0f5295608,insufficient_49f,20,20
b11099eb09,insufficient_49f,36,36
b132a53086,insufficient_49f,19,19
b1399fac64,insufficient_49f,36,36
b13abc0c69,insufficient_49f,20,20
b1457e3b5e,insufficient_49f,36,36
b15bf4453b,insufficient_49f,19,19
b179c4a82d,insufficient_49f,20,20
b17ee70e8c,insufficient_49f,36,36
b190b1aa65,insufficient_49f,20,20
b19b3e22c0,insufficient_49f,35,35
b19c561fab,insufficient_49f,36,36
b1d1cd2e6e,insufficient_49f,19,19
b1d7c03927,insufficient_49f,19,19
b1d7fe2753,insufficient_49f,36,36
b1f540a4bd,insufficient_49f,20,20
b1fc9c64e1,insufficient_49f,20,20
b1fcbb3ced,insufficient_49f,36,36
b220939e93,insufficient_49f,20,20
b22099b419,insufficient_49f,36,36
b241e95235,insufficient_49f,20,20
b2432ae86d,insufficient_49f,36,36
b2456267df,insufficient_49f,36,36
b247940d01,insufficient_49f,30,30
b24af1c35c,insufficient_49f,36,36
b24f600420,insufficient_49f,20,20
b24fe36b2a,insufficient_49f,30,30
b258fb0b7d,insufficient_49f,36,36
b26b219919,insufficient_49f,19,19
b26d9904de,insufficient_49f,20,20
b274456ce1,insufficient_49f,36,36
b27b28d581,insufficient_49f,15,15
b2a26bc912,insufficient_49f,35,35
b2a9c51e1b,insufficient_49f,36,36
b2b0baf470,insufficient_49f,35,35
b2b2756fe7,insufficient_49f,20,20
b2ce7699e3,insufficient_49f,36,36
b2edc76bd2,insufficient_49f,30,30
b2f6b52100,insufficient_49f,36,36
b30bf47bcd,insufficient_49f,36,36
b34105a4e9,insufficient_49f,19,19
b372a82edf,insufficient_49f,30,30
b3779a1962,insufficient_49f,19,19
b379ab4ff5,insufficient_49f,10,10
b37a1d69e3,insufficient_49f,30,30
b37c01396e,insufficient_49f,36,36
b382b09e25,insufficient_49f,30,30
b3996e4ba5,insufficient_49f,36,36
b3d9ca2aee,insufficient_49f,36,36
b3dde1e1e9,insufficient_49f,36,36
b3eb7f05eb,insufficient_49f,18,18
b40b25055c,insufficient_49f,19,19
b41e0f1f19,insufficient_49f,19,19
b44e32a42b,insufficient_49f,19,19
b4805ae9cd,insufficient_49f,10,10
b4807569a5,insufficient_49f,20,20
b48efceb3e,insufficient_49f,29,29
b493c25c7f,insufficient_49f,36,36
b4b565aba1,insufficient_49f,30,30
b4b715a15b,insufficient_49f,36,36
b4d0c90bf4,insufficient_49f,19,19
b4d84bc371,insufficient_49f,36,36
b4e5ad97aa,insufficient_49f,36,36
b4eaea9e6b,insufficient_49f,30,30
b50f4b90d5,insufficient_49f,36,36
b53f675641,insufficient_49f,30,30
b54278cd43,insufficient_49f,36,36
b554843889,insufficient_49f,30,30
b573c0677a,insufficient_49f,36,36
b58d853734,insufficient_49f,36,36
b5943b18ab,insufficient_49f,36,36
b5a09a83f3,insufficient_49f,14,14
b5aae1fe25,insufficient_49f,19,19
b5b9da5364,insufficient_49f,20,20
b5eb64d419,insufficient_49f,19,19
b5ebb1d000,insufficient_49f,20,20
b5f1c0c96a,insufficient_49f,20,20
b5f7fece90,insufficient_49f,36,36
b6070de1bb,insufficient_49f,36,36
b60a76fe73,insufficient_49f,18,18
b61f998772,insufficient_49f,20,20
b62c943664,insufficient_49f,20,20
b63094ba0c,insufficient_49f,36,36
b64fca8100,insufficient_49f,20,20
b673e7dcfb,insufficient_49f,20,20
b678b7db00,insufficient_49f,36,36
b68fc1b217,insufficient_49f,36,36
b69926d9fa,insufficient_49f,20,20
b6a1df3764,insufficient_49f,36,36
b6a4859528,insufficient_49f,20,20
b6b4738b78,insufficient_49f,20,20
b6b4f847b7,insufficient_49f,30,30
b6b8d502d4,insufficient_49f,30,30
b6bb00e366,insufficient_49f,36,36
b6d65a9eef,insufficient_49f,36,36
b6d79a0845,insufficient_49f,36,36
b6e9ec577f,insufficient_49f,19,19
b6ec609f7b,insufficient_49f,33,33
b6f92a308d,insufficient_49f,36,36
b70a2c0ab1,insufficient_49f,10,10
b70a5a0d50,insufficient_49f,36,36
b70c052f2f,insufficient_49f,30,30
b70d231781,insufficient_49f,19,19
b72ac6e10b,insufficient_49f,36,36
b7302d8226,insufficient_49f,19,19
b73867d769,insufficient_49f,30,30
b751e767f2,insufficient_49f,36,36
b76df6e059,insufficient_49f,20,20
b77e5eddef,insufficient_49f,19,19
b7a2c2c83c,insufficient_49f,20,20
b7bcbe6466,insufficient_49f,36,36
b7c2a469c4,insufficient_49f,36,36
b7d69da8f0,insufficient_49f,28,28
b7f31b7c36,insufficient_49f,13,13
b7f675fb98,insufficient_49f,10,10
b7fb871660,insufficient_49f,11,11
b82e5ad1c9,insufficient_49f,19,19
b841cfb932,insufficient_49f,20,20
b84b8ae665,insufficient_49f,36,36
b85b78ac2b,insufficient_49f,36,36
b86c17caa6,insufficient_49f,36,36
b86e50d82d,insufficient_49f,20,20
b871db031a,insufficient_49f,14,14
b87d56925a,insufficient_49f,20,20
b8aaa59b75,insufficient_49f,19,19
b8c03d1091,insufficient_49f,36,36
b8c3210036,insufficient_49f,10,10
b8e16df00b,insufficient_49f,29,29
b8f34cf72e,insufficient_49f,19,19
b8fb75864e,insufficient_49f,30,30
b9004db86c,insufficient_49f,31,31
b9166cbae9,insufficient_49f,19,19
b920b256a6,insufficient_49f,36,36
b938d79dff,insufficient_49f,4,4
b93963f214,insufficient_49f,36,36
b941aef1a0,insufficient_49f,15,15
b94d34d14e,insufficient_49f,20,20
b964c57da4,insufficient_49f,20,20
b96a95bc7a,insufficient_49f,36,36
b96c57d2c7,insufficient_49f,29,29
b9b6bdde0c,insufficient_49f,36,36
b9bcb3e0f2,insufficient_49f,20,20
b9d3b92169,insufficient_49f,36,36
b9dd4b306c,insufficient_49f,36,36
b9f43ef41e,insufficient_49f,19,19
ba1f03c811,insufficient_49f,20,20
ba3a775d7b,insufficient_49f,36,36
ba3c7f2a31,insufficient_49f,30,30
ba3fcd417d,insufficient_49f,36,36
ba5e1f4faa,insufficient_49f,30,30
ba795f3089,insufficient_49f,20,20
ba8a291e6a,insufficient_49f,30,30
ba98512f97,insufficient_49f,19,19
bac9db04f5,insufficient_49f,36,36
baedae3442,insufficient_49f,36,36
baff40d29d,insufficient_49f,36,36
bb04e28695,insufficient_49f,20,20
bb1b0ee89f,insufficient_49f,20,20
bb1c770fe7,insufficient_49f,30,30
bb1fc34f99,insufficient_49f,30,30
bb2d220506,insufficient_49f,36,36
bb334e5cdb,insufficient_49f,19,19
bb337f9830,insufficient_49f,17,17
bb721eb9aa,insufficient_49f,20,20
bb87ff58bd,insufficient_49f,20,20
bb89a6b18a,insufficient_49f,18,18
bbaa9a036a,insufficient_49f,29,29
bbb4302dda,insufficient_49f,36,36
bbd31510cf,insufficient_49f,20,20
bbe0256a75,insufficient_49f,36,36
bc141b9ad5,insufficient_49f,19,19
bc17ab8a99,insufficient_49f,30,30
bc318160de,insufficient_49f,36,36
bc3b9ee033,insufficient_49f,19,19
bc4240b43c,insufficient_49f,20,20
bc4ce49105,insufficient_49f,19,19
bc4f71372d,insufficient_49f,20,20
bc6b8d6371,insufficient_49f,36,36
bcaad44ad7,insufficient_49f,30,30
bcc241b081,insufficient_49f,19,19
bcc5d8095e,insufficient_49f,20,20
bcd1d39afb,insufficient_49f,20,20
bd0d849da4,insufficient_49f,36,36
bd0e9ed437,insufficient_49f,30,30
bd2c94730f,insufficient_49f,36,36
bd321d2be6,insufficient_49f,13,13
bd3ec46511,insufficient_49f,19,19
bd5b2e2848,insufficient_49f,9,9
bd7e02b139,insufficient_49f,20,20
bd96f9943a,insufficient_49f,36,36
bda224cb25,insufficient_49f,19,19
bda4a82837,insufficient_49f,20,20
bdb74e333f,insufficient_49f,36,36
bdccd69dde,insufficient_49f,20,20
bddcc15521,insufficient_49f,36,36
be116aab29,insufficient_49f,28,28
be15e18f1e,insufficient_49f,30,30
be1a284edb,insufficient_49f,36,36
be2a367a7b,insufficient_49f,36,36
be376082d0,insufficient_49f,30,30
be3e3cffbd,insufficient_49f,11,11
be5d1d89a0,insufficient_49f,36,36
be8b72fe37,insufficient_49f,36,36
be9b29e08e,insufficient_49f,19,19
bea1f6e62c,insufficient_49f,20,20
bea83281b5,insufficient_49f,19,19
beb921a4c9,insufficient_49f,20,20
bec5e9edcd,insufficient_49f,36,36
beeb8a3f92,insufficient_49f,30,30
bf2232b58d,insufficient_49f,20,20
bf28751739,insufficient_49f,30,30
bf443804e8,insufficient_49f,36,36
bf461df850,insufficient_49f,30,30
bf5374f122,insufficient_49f,36,36
bf551a6f60,insufficient_49f,36,36
bf8d0f5ada,insufficient_49f,20,20
bf961167a6,insufficient_49f,19,19
bfab1ad8f9,insufficient_49f,30,30
bfcb05d88d,insufficient_49f,20,20
bfd8f6e6c9,insufficient_49f,19,19
bfd91d0742,insufficient_49f,30,30
bfe262322f,insufficient_49f,18,18
c013f42ed7,insufficient_49f,36,36
c01878083f,insufficient_49f,36,36
c01faff1ed,insufficient_49f,36,36
c046fd0edb,insufficient_49f,26,26
c053e35f97,insufficient_49f,19,19
c079a6482d,insufficient_49f,20,20
c0847b521a,insufficient_49f,20,20
c0a1e06710,insufficient_49f,25,25
c0e8d4635c,insufficient_49f,20,20
c0e973ad85,insufficient_49f,20,20
c0f49c6579,insufficient_49f,19,19
c0f5b222d7,insufficient_49f,20,20
c10d07c90d,insufficient_49f,36,36
c1268d998c,insufficient_49f,20,20
c130c3fc0c,insufficient_49f,36,36
c14826ad5e,insufficient_49f,36,36
c15b922281,insufficient_49f,36,36
c16f09cb63,insufficient_49f,36,36
c18e19d922,insufficient_49f,36,36
c1c830a735,insufficient_49f,20,20
c1e8aeea45,insufficient_49f,36,36
c20a5ccc99,insufficient_49f,36,36
c20fd5e597,insufficient_49f,36,36
c219d6f8dc,insufficient_49f,30,30
c2406ae462,insufficient_49f,19,19
c26f7b5824,insufficient_49f,36,36
c279e641ee,insufficient_49f,20,20
c27adaeac5,insufficient_49f,36,36
c2a35c1cda,insufficient_49f,20,20
c2a9903b8b,insufficient_49f,36,36
c2b62567c1,insufficient_49f,20,20
c2b974ec8c,insufficient_49f,19,19
c2baaff7bf,insufficient_49f,19,19
c2be6900f2,insufficient_49f,36,36
c304dd44d5,insufficient_49f,36,36
c307f33da2,insufficient_49f,20,20
c30a7b62c9,insufficient_49f,19,19
c3128733ee,insufficient_49f,32,32
c31fa6c598,insufficient_49f,36,36
c325c8201e,insufficient_49f,20,20
c32d4aa5d1,insufficient_49f,36,36
c33f28249a,insufficient_49f,29,29
c34365e2d7,insufficient_49f,36,36
c3457af795,insufficient_49f,20,20
c34d120a88,insufficient_49f,36,36
c3509e728d,insufficient_49f,20,20
c35e4fa6c4,insufficient_49f,36,36
c36240d96f,insufficient_49f,30,30
c3641dfc5a,insufficient_49f,19,19
c37b17a4a9,insufficient_49f,36,36
c39559ddf6,insufficient_49f,36,36
c3b0c6e180,insufficient_49f,20,20
c3b3d82e6c,insufficient_49f,36,36
c3be369fdb,insufficient_49f,19,19
c3bf1e40c2,insufficient_49f,20,20
c3c760b015,insufficient_49f,20,20
c3dd38bf98,insufficient_49f,30,30
c3e4274614,insufficient_49f,19,19
c3edc48cbd,insufficient_49f,36,36
c41e6587f5,insufficient_49f,20,20
c4272227b0,insufficient_49f,20,20
c42917fe82,insufficient_49f,18,18
c438858117,insufficient_49f,36,36
c44676563f,insufficient_49f,36,36
c44beb7472,insufficient_49f,36,36
c45411dacb,insufficient_49f,19,19
c4571bedc8,insufficient_49f,19,19
c46deb2956,insufficient_49f,36,36
c479ee052e,insufficient_49f,36,36
c47d551843,insufficient_49f,36,36
c49f07d46d,insufficient_49f,36,36
c4cc40c1fc,insufficient_49f,20,20
c4f256f5d5,insufficient_49f,29,29
c4f5b1ddcc,insufficient_49f,36,36
c4ff9b4885,insufficient_49f,30,30
c52bce43db,insufficient_49f,14,14
c544da6854,insufficient_49f,17,17
c55784c766,insufficient_49f,36,36
c557b69fbf,insufficient_49f,36,36
c593a3f7ab,insufficient_49f,19,19
c598faa682,insufficient_49f,36,36
c5ab1f09c8,insufficient_49f,36,36
c5b6da8602,insufficient_49f,20,20
c5b9128d94,insufficient_49f,20,20
c5e845c6b7,insufficient_49f,30,30
c5fba7b341,insufficient_49f,30,30
c60897f093,insufficient_49f,20,20
c61fe6ed7c,insufficient_49f,20,20
c62188c536,insufficient_49f,20,20
c64035b2e2,insufficient_49f,30,30
c69689f177,insufficient_49f,36,36
c6a12c131f,insufficient_49f,11,11
c6bb6d2d5c,insufficient_49f,36,36
c6c18e860f,insufficient_49f,30,30
c6d9526e0d,insufficient_49f,36,36
c6e55c33f0,insufficient_49f,20,20
c7030b28bd,insufficient_49f,20,20
c70682c7cc,insufficient_49f,36,36
c70f9be8c5,insufficient_49f,18,18
c71f30d7b6,insufficient_49f,36,36
c73c8e747f,insufficient_49f,36,36
c760eeb8b3,insufficient_49f,29,29
c7637cab0a,insufficient_49f,30,30
c7a1a17308,insufficient_49f,18,18
c7bf937af5,insufficient_49f,19,19
c7c2860db3,insufficient_49f,36,36
c7cef4aee2,insufficient_49f,19,19
c7ebfc5d57,insufficient_49f,35,35
c813dcf13c,insufficient_49f,19,19
c82235a49a,insufficient_49f,20,20
c82a7619a1,insufficient_49f,36,36
c82ecb90cb,insufficient_49f,36,36
c844f03dc7,insufficient_49f,20,20
c8557963f3,insufficient_49f,19,19
c89147e6e8,insufficient_49f,36,36
c8a46ff0c8,insufficient_49f,30,30
c8ab107dd5,insufficient_49f,20,20
c8b869a04a,insufficient_49f,20,20
c8c7b306a6,insufficient_49f,19,19
c8c8b28781,insufficient_49f,36,36
c8d79e3163,insufficient_49f,36,36
c8edab0415,insufficient_49f,30,30
c8f494f416,insufficient_49f,20,20
c8f6cba9fd,insufficient_49f,29,29
c909ceea97,insufficient_49f,19,19
c9188f4980,insufficient_49f,36,36
c922365dd4,insufficient_49f,20,20
c92c8c3c75,insufficient_49f,20,20
c937eb0b83,insufficient_49f,19,19
c94b31b5e5,insufficient_49f,36,36
c95cd17749,insufficient_49f,36,36
c96379c03c,insufficient_49f,36,36
c96465ee65,insufficient_49f,36,36
c965afa713,insufficient_49f,29,29
c9734b451f,insufficient_49f,19,19
c9862d82dc,insufficient_49f,36,36
c98b6fe013,insufficient_49f,36,36
c9999b7c48,insufficient_49f,36,36
c99e92aaf0,insufficient_49f,20,20
c9b3a8fbda,insufficient_49f,16,16
c9bf64e965,insufficient_49f,20,20
c9c3cb3797,insufficient_49f,19,19
c9d1c60cd0,insufficient_49f,29,29
c9de9c22c4,insufficient_49f,20,20
ca1828fa54,insufficient_49f,20,20
ca346f17eb,insufficient_49f,36,36
ca3787d3d3,insufficient_49f,30,30
ca4b99cbac,insufficient_49f,20,20
ca91c69e3b,insufficient_49f,15,15
ca91e99105,insufficient_49f,10,10
caa8e97f81,insufficient_49f,20,20
caac5807f8,insufficient_49f,36,36
cabba242c2,insufficient_49f,20,20
cad5a656a9,insufficient_49f,36,36
cad673e375,insufficient_49f,36,36
cad8a85930,insufficient_49f,30,30
cae7b0a02b,insufficient_49f,36,36
cae7ef3184,insufficient_49f,36,36
caeb6b6cbb,insufficient_49f,30,30
caecf0a5db,insufficient_49f,19,19
cb15312003,insufficient_49f,16,16
cb2e35d610,insufficient_49f,28,28
cb35a87504,insufficient_49f,30,30
cb3f22b0cf,insufficient_49f,20,20
cbb410da64,insufficient_49f,19,19
cc8728052e,insufficient_49f,30,30
cc892997b8,insufficient_49f,36,36
cce03c2a9b,insufficient_49f,29,29
cd47a23e31,insufficient_49f,19,19
cd4dc03dc0,insufficient_49f,36,36
cd5ae611da,insufficient_49f,20,20
cd603bb9d1,insufficient_49f,29,29
cd8f49734c,insufficient_49f,36,36
cdc6b1c032,insufficient_49f,19,19
cdcfe008ad,insufficient_49f,24,24
cdd57027c2,insufficient_49f,20,20
ce1af99b4b,insufficient_49f,30,30
ce1bc5743a,insufficient_49f,30,30
ce25872021,insufficient_49f,20,20
ce2776f78f,insufficient_49f,36,36
ce49b1f474,insufficient_49f,36,36
ce4f0a266f,insufficient_49f,36,36
ce5641b195,insufficient_49f,36,36
ce6866aa19,insufficient_49f,36,36
ce712ed3c9,insufficient_49f,19,19
ce7d1c8117,insufficient_49f,29,29
ce7dbeaa88,insufficient_49f,36,36
ce9b015a5e,insufficient_49f,36,36
cea7697b25,insufficient_49f,20,20
cebbd826cf,insufficient_49f,30,30
cec3415361,insufficient_49f,30,30
cec41ad4f4,insufficient_49f,36,36
ced49d26df,insufficient_49f,36,36
ced7705ab2,insufficient_49f,29,29
cef824a1e1,insufficient_49f,19,19
cf13f5c95a,insufficient_49f,29,29
cf4376a52d,insufficient_49f,36,36
cf85ab28b5,insufficient_49f,36,36
cfc2e50b9d,insufficient_49f,30,30
cfcd571fff,insufficient_49f,29,29
cfd9d4ae47,insufficient_49f,36,36
cfda2dcce5,insufficient_49f,30,30
cff035928b,insufficient_49f,19,19
cff8191891,insufficient_49f,10,10
d01608c2a5,insufficient_49f,20,20
d01a8f1f83,insufficient_49f,29,29
d021d68bca,insufficient_49f,36,36
d04258ca14,insufficient_49f,30,30
d0483573dc,insufficient_49f,30,30
d04a90aaff,insufficient_49f,34,34
d05279c0bd,insufficient_49f,36,36
d0696bd5fc,insufficient_49f,19,19
d072fda75b,insufficient_49f,36,36
d0a83bcd9f,insufficient_49f,30,30
d0ab39112e,insufficient_49f,36,36
d0acde820f,insufficient_49f,20,20
d0b4442c71,insufficient_49f,29,29
d0c65e9e95,insufficient_49f,36,36
d0fb600c73,insufficient_49f,30,30
d107a1457c,insufficient_49f,13,13
d123d674c1,insufficient_49f,14,14
d14d1e9289,insufficient_49f,20,20
d154e3388e,insufficient_49f,20,20
d177e9878a,insufficient_49f,20,20
d1802f69f8,insufficient_49f,30,30
d182c4483a,insufficient_49f,36,36
d195d31128,insufficient_49f,36,36
d200838929,insufficient_49f,36,36
d205e3cff5,insufficient_49f,36,36
d247420c4c,insufficient_49f,36,36
d2484bff33,insufficient_49f,13,13
d26f6ed9b0,insufficient_49f,30,30
d280fcd1cb,insufficient_49f,36,36
d2857f0faa,insufficient_49f,36,36
d292a50c7f,insufficient_49f,10,10
d295ea2dc7,insufficient_49f,20,20
d2a58b4fa6,insufficient_49f,19,19
d2b026739a,insufficient_49f,30,30
d2ebe0890f,insufficient_49f,36,36
d2ede5d862,insufficient_49f,18,18
d301ca58cc,insufficient_49f,30,30
d3069da8bb,insufficient_49f,19,19
d343d4a77d,insufficient_49f,23,23
d355e634ef,insufficient_49f,18,18
d367fb5253,insufficient_49f,19,19
d36d16358e,insufficient_49f,16,16
d38bc77e2c,insufficient_49f,21,21
d38d1679e2,insufficient_49f,29,29
d3932ad4bd,insufficient_49f,20,20
