accepted_split,sample_id,scene_group,source_type,effect_type,mask_bucket,condition_member_path,winner_member_path,mask_member_path,prior_diagnostic_seen,visual_preview_status
reserve2,REAL_ENV157_00004_001_01,REAL_ENV157_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00004_001_01.mp4,VOR-Train/BG/REAL_ENV157_00004_001_01.mp4,MASK/REAL_ENV157_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00005_001_01,REAL_ENV157_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00005_001_01.mp4,VOR-Train/BG/REAL_ENV157_00005_001_01.mp4,MASK/REAL_ENV157_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00006_001_01,REAL_ENV157_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00006_001_01.mp4,VOR-Train/BG/REAL_ENV157_00006_001_01.mp4,MASK/REAL_ENV157_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00008_001_01,REAL_ENV157_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00008_001_01.mp4,VOR-Train/BG/REAL_ENV157_00008_001_01.mp4,MASK/REAL_ENV157_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00009_001_01,REAL_ENV157_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00009_001_01.mp4,VOR-Train/BG/REAL_ENV157_00009_001_01.mp4,MASK/REAL_ENV157_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00010_001_01,REAL_ENV157_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00010_001_01.mp4,VOR-Train/BG/REAL_ENV157_00010_001_01.mp4,MASK/REAL_ENV157_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00011_001_01,REAL_ENV157_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00011_001_01.mp4,VOR-Train/BG/REAL_ENV157_00011_001_01.mp4,MASK/REAL_ENV157_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00012_001_01,REAL_ENV157_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00012_001_01.mp4,VOR-Train/BG/REAL_ENV157_00012_001_01.mp4,MASK/REAL_ENV157_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV157_00013_001_01,REAL_ENV157_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV157_00013_001_01.mp4,VOR-Train/BG/REAL_ENV157_00013_001_01.mp4,MASK/REAL_ENV157_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00003_001_01,REAL_ENV158_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00003_001_01.mp4,VOR-Train/BG/REAL_ENV158_00003_001_01.mp4,MASK/REAL_ENV158_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00004_001_01,REAL_ENV158_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00004_001_01.mp4,VOR-Train/BG/REAL_ENV158_00004_001_01.mp4,MASK/REAL_ENV158_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00006_001_01,REAL_ENV158_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00006_001_01.mp4,VOR-Train/BG/REAL_ENV158_00006_001_01.mp4,MASK/REAL_ENV158_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00007_001_01,REAL_ENV158_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00007_001_01.mp4,VOR-Train/BG/REAL_ENV158_00007_001_01.mp4,MASK/REAL_ENV158_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00008_001_01,REAL_ENV158_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00008_001_01.mp4,VOR-Train/BG/REAL_ENV158_00008_001_01.mp4,MASK/REAL_ENV158_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00009_001_01,REAL_ENV158_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00009_001_01.mp4,VOR-Train/BG/REAL_ENV158_00009_001_01.mp4,MASK/REAL_ENV158_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00010_001_01,REAL_ENV158_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00010_001_01.mp4,VOR-Train/BG/REAL_ENV158_00010_001_01.mp4,MASK/REAL_ENV158_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00011_001_01,REAL_ENV158_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00011_001_01.mp4,VOR-Train/BG/REAL_ENV158_00011_001_01.mp4,MASK/REAL_ENV158_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00012_001_01,REAL_ENV158_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00012_001_01.mp4,VOR-Train/BG/REAL_ENV158_00012_001_01.mp4,MASK/REAL_ENV158_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00014_001_01,REAL_ENV158_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00014_001_01.mp4,VOR-Train/BG/REAL_ENV158_00014_001_01.mp4,MASK/REAL_ENV158_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV158_00015_001_01,REAL_ENV158_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV158_00015_001_01.mp4,VOR-Train/BG/REAL_ENV158_00015_001_01.mp4,MASK/REAL_ENV158_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00001_001_01,REAL_ENV159_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00001_001_01.mp4,VOR-Train/BG/REAL_ENV159_00001_001_01.mp4,MASK/REAL_ENV159_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00002_001_01,REAL_ENV159_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00002_001_01.mp4,VOR-Train/BG/REAL_ENV159_00002_001_01.mp4,MASK/REAL_ENV159_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00003_001_02,REAL_ENV159_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00003_001_02.mp4,VOR-Train/BG/REAL_ENV159_00003_001_02.mp4,MASK/REAL_ENV159_00003_001_02.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00004_001_01,REAL_ENV159_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00004_001_01.mp4,VOR-Train/BG/REAL_ENV159_00004_001_01.mp4,MASK/REAL_ENV159_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00005_001_01,REAL_ENV159_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00005_001_01.mp4,VOR-Train/BG/REAL_ENV159_00005_001_01.mp4,MASK/REAL_ENV159_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00006_001_01,REAL_ENV159_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00006_001_01.mp4,VOR-Train/BG/REAL_ENV159_00006_001_01.mp4,MASK/REAL_ENV159_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00007_001_01,REAL_ENV159_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00007_001_01.mp4,VOR-Train/BG/REAL_ENV159_00007_001_01.mp4,MASK/REAL_ENV159_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00008_001_01,REAL_ENV159_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00008_001_01.mp4,VOR-Train/BG/REAL_ENV159_00008_001_01.mp4,MASK/REAL_ENV159_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00009_001_01,REAL_ENV159_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00009_001_01.mp4,VOR-Train/BG/REAL_ENV159_00009_001_01.mp4,MASK/REAL_ENV159_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00011_001_01,REAL_ENV159_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00011_001_01.mp4,VOR-Train/BG/REAL_ENV159_00011_001_01.mp4,MASK/REAL_ENV159_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00012_001_01,REAL_ENV159_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00012_001_01.mp4,VOR-Train/BG/REAL_ENV159_00012_001_01.mp4,MASK/REAL_ENV159_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00013_001_01,REAL_ENV159_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00013_001_01.mp4,VOR-Train/BG/REAL_ENV159_00013_001_01.mp4,MASK/REAL_ENV159_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00014_001_01,REAL_ENV159_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00014_001_01.mp4,VOR-Train/BG/REAL_ENV159_00014_001_01.mp4,MASK/REAL_ENV159_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV159_00015_001_01,REAL_ENV159_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV159_00015_001_01.mp4,VOR-Train/BG/REAL_ENV159_00015_001_01.mp4,MASK/REAL_ENV159_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00001_001_01,REAL_ENV160_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00001_001_01.mp4,VOR-Train/BG/REAL_ENV160_00001_001_01.mp4,MASK/REAL_ENV160_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00002_001_01,REAL_ENV160_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00002_001_01.mp4,VOR-Train/BG/REAL_ENV160_00002_001_01.mp4,MASK/REAL_ENV160_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00004_001_01,REAL_ENV160_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00004_001_01.mp4,VOR-Train/BG/REAL_ENV160_00004_001_01.mp4,MASK/REAL_ENV160_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00005_001_01,REAL_ENV160_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00005_001_01.mp4,VOR-Train/BG/REAL_ENV160_00005_001_01.mp4,MASK/REAL_ENV160_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00006_001_01,REAL_ENV160_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00006_001_01.mp4,VOR-Train/BG/REAL_ENV160_00006_001_01.mp4,MASK/REAL_ENV160_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00007_001_02,REAL_ENV160_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00007_001_02.mp4,VOR-Train/BG/REAL_ENV160_00007_001_02.mp4,MASK/REAL_ENV160_00007_001_02.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00008_001_01,REAL_ENV160_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00008_001_01.mp4,VOR-Train/BG/REAL_ENV160_00008_001_01.mp4,MASK/REAL_ENV160_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00009_001_01,REAL_ENV160_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00009_001_01.mp4,VOR-Train/BG/REAL_ENV160_00009_001_01.mp4,MASK/REAL_ENV160_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00010_001_01,REAL_ENV160_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00010_001_01.mp4,VOR-Train/BG/REAL_ENV160_00010_001_01.mp4,MASK/REAL_ENV160_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00011_001_01,REAL_ENV160_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00011_001_01.mp4,VOR-Train/BG/REAL_ENV160_00011_001_01.mp4,MASK/REAL_ENV160_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00012_001_02,REAL_ENV160_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00012_001_02.mp4,VOR-Train/BG/REAL_ENV160_00012_001_02.mp4,MASK/REAL_ENV160_00012_001_02.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00013_001_01,REAL_ENV160_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00013_001_01.mp4,VOR-Train/BG/REAL_ENV160_00013_001_01.mp4,MASK/REAL_ENV160_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00014_001_01,REAL_ENV160_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00014_001_01.mp4,VOR-Train/BG/REAL_ENV160_00014_001_01.mp4,MASK/REAL_ENV160_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV160_00015_001_01,REAL_ENV160_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV160_00015_001_01.mp4,VOR-Train/BG/REAL_ENV160_00015_001_01.mp4,MASK/REAL_ENV160_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00001_001_01,REAL_ENV161_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00001_001_01.mp4,VOR-Train/BG/REAL_ENV161_00001_001_01.mp4,MASK/REAL_ENV161_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00002_001_01,REAL_ENV161_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00002_001_01.mp4,VOR-Train/BG/REAL_ENV161_00002_001_01.mp4,MASK/REAL_ENV161_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00003_001_01,REAL_ENV161_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00003_001_01.mp4,VOR-Train/BG/REAL_ENV161_00003_001_01.mp4,MASK/REAL_ENV161_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00005_001_01,REAL_ENV161_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00005_001_01.mp4,VOR-Train/BG/REAL_ENV161_00005_001_01.mp4,MASK/REAL_ENV161_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00007_001_01,REAL_ENV161_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00007_001_01.mp4,VOR-Train/BG/REAL_ENV161_00007_001_01.mp4,MASK/REAL_ENV161_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00008_001_01,REAL_ENV161_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00008_001_01.mp4,VOR-Train/BG/REAL_ENV161_00008_001_01.mp4,MASK/REAL_ENV161_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00009_001_01,REAL_ENV161_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00009_001_01.mp4,VOR-Train/BG/REAL_ENV161_00009_001_01.mp4,MASK/REAL_ENV161_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00010_001_01,REAL_ENV161_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00010_001_01.mp4,VOR-Train/BG/REAL_ENV161_00010_001_01.mp4,MASK/REAL_ENV161_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00011_001_01,REAL_ENV161_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00011_001_01.mp4,VOR-Train/BG/REAL_ENV161_00011_001_01.mp4,MASK/REAL_ENV161_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00012_001_01,REAL_ENV161_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00012_001_01.mp4,VOR-Train/BG/REAL_ENV161_00012_001_01.mp4,MASK/REAL_ENV161_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00013_001_02,REAL_ENV161_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00013_001_02.mp4,VOR-Train/BG/REAL_ENV161_00013_001_02.mp4,MASK/REAL_ENV161_00013_001_02.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00014_001_01,REAL_ENV161_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00014_001_01.mp4,VOR-Train/BG/REAL_ENV161_00014_001_01.mp4,MASK/REAL_ENV161_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00015_001_01,REAL_ENV161_00015,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00015_001_01.mp4,VOR-Train/BG/REAL_ENV161_00015_001_01.mp4,MASK/REAL_ENV161_00015_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00017_001_01,REAL_ENV161_00017,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00017_001_01.mp4,VOR-Train/BG/REAL_ENV161_00017_001_01.mp4,MASK/REAL_ENV161_00017_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00018_001_01,REAL_ENV161_00018,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00018_001_01.mp4,VOR-Train/BG/REAL_ENV161_00018_001_01.mp4,MASK/REAL_ENV161_00018_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00019_001_01,REAL_ENV161_00019,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00019_001_01.mp4,VOR-Train/BG/REAL_ENV161_00019_001_01.mp4,MASK/REAL_ENV161_00019_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00020_001_01,REAL_ENV161_00020,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00020_001_01.mp4,VOR-Train/BG/REAL_ENV161_00020_001_01.mp4,MASK/REAL_ENV161_00020_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV161_00021_001_01,REAL_ENV161_00021,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV161_00021_001_01.mp4,VOR-Train/BG/REAL_ENV161_00021_001_01.mp4,MASK/REAL_ENV161_00021_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00001_001_01,REAL_ENV162_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00001_001_01.mp4,VOR-Train/BG/REAL_ENV162_00001_001_01.mp4,MASK/REAL_ENV162_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00002_001_01,REAL_ENV162_00002,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00002_001_01.mp4,VOR-Train/BG/REAL_ENV162_00002_001_01.mp4,MASK/REAL_ENV162_00002_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00003_001_01,REAL_ENV162_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00003_001_01.mp4,VOR-Train/BG/REAL_ENV162_00003_001_01.mp4,MASK/REAL_ENV162_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00004_001_01,REAL_ENV162_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00004_001_01.mp4,VOR-Train/BG/REAL_ENV162_00004_001_01.mp4,MASK/REAL_ENV162_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00005_001_01,REAL_ENV162_00005,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00005_001_01.mp4,VOR-Train/BG/REAL_ENV162_00005_001_01.mp4,MASK/REAL_ENV162_00005_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00006_001_01,REAL_ENV162_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00006_001_01.mp4,VOR-Train/BG/REAL_ENV162_00006_001_01.mp4,MASK/REAL_ENV162_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00007_001_01,REAL_ENV162_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00007_001_01.mp4,VOR-Train/BG/REAL_ENV162_00007_001_01.mp4,MASK/REAL_ENV162_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00008_001_01,REAL_ENV162_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00008_001_01.mp4,VOR-Train/BG/REAL_ENV162_00008_001_01.mp4,MASK/REAL_ENV162_00008_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00009_001_01,REAL_ENV162_00009,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00009_001_01.mp4,VOR-Train/BG/REAL_ENV162_00009_001_01.mp4,MASK/REAL_ENV162_00009_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00010_001_01,REAL_ENV162_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00010_001_01.mp4,VOR-Train/BG/REAL_ENV162_00010_001_01.mp4,MASK/REAL_ENV162_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00011_001_01,REAL_ENV162_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00011_001_01.mp4,VOR-Train/BG/REAL_ENV162_00011_001_01.mp4,MASK/REAL_ENV162_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00012_001_01,REAL_ENV162_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00012_001_01.mp4,VOR-Train/BG/REAL_ENV162_00012_001_01.mp4,MASK/REAL_ENV162_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00013_001_01,REAL_ENV162_00013,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00013_001_01.mp4,VOR-Train/BG/REAL_ENV162_00013_001_01.mp4,MASK/REAL_ENV162_00013_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00014_001_01,REAL_ENV162_00014,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00014_001_01.mp4,VOR-Train/BG/REAL_ENV162_00014_001_01.mp4,MASK/REAL_ENV162_00014_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00017_001_01,REAL_ENV162_00017,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00017_001_01.mp4,VOR-Train/BG/REAL_ENV162_00017_001_01.mp4,MASK/REAL_ENV162_00017_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV162_00018_001_02,REAL_ENV162_00018,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV162_00018_001_02.mp4,VOR-Train/BG/REAL_ENV162_00018_001_02.mp4,MASK/REAL_ENV162_00018_001_02.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV163_00001_001_01,REAL_ENV163_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV163_00001_001_01.mp4,VOR-Train/BG/REAL_ENV163_00001_001_01.mp4,MASK/REAL_ENV163_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV163_00004_001_01,REAL_ENV163_00004,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV163_00004_001_01.mp4,VOR-Train/BG/REAL_ENV163_00004_001_01.mp4,MASK/REAL_ENV163_00004_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV163_00007_001_01,REAL_ENV163_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV163_00007_001_01.mp4,VOR-Train/BG/REAL_ENV163_00007_001_01.mp4,MASK/REAL_ENV163_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV163_00010_001_01,REAL_ENV163_00010,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV163_00010_001_01.mp4,VOR-Train/BG/REAL_ENV163_00010_001_01.mp4,MASK/REAL_ENV163_00010_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV163_00011_001_01,REAL_ENV163_00011,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV163_00011_001_01.mp4,VOR-Train/BG/REAL_ENV163_00011_001_01.mp4,MASK/REAL_ENV163_00011_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV163_00012_001_01,REAL_ENV163_00012,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV163_00012_001_01.mp4,VOR-Train/BG/REAL_ENV163_00012_001_01.mp4,MASK/REAL_ENV163_00012_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV164_00001_001_01,REAL_ENV164_00001,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV164_00001_001_01.mp4,VOR-Train/BG/REAL_ENV164_00001_001_01.mp4,MASK/REAL_ENV164_00001_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV164_00003_001_01,REAL_ENV164_00003,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV164_00003_001_01.mp4,VOR-Train/BG/REAL_ENV164_00003_001_01.mp4,MASK/REAL_ENV164_00003_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV164_00006_001_01,REAL_ENV164_00006,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV164_00006_001_01.mp4,VOR-Train/BG/REAL_ENV164_00006_001_01.mp4,MASK/REAL_ENV164_00006_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV164_00007_001_01,REAL_ENV164_00007,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV164_00007_001_01.mp4,VOR-Train/BG/REAL_ENV164_00007_001_01.mp4,MASK/REAL_ENV164_00007_001_01.mp4,False,metadata_only_visual_preview_pending
reserve2,REAL_ENV164_00008_001_01,REAL_ENV164_00008,REAL,unknown,unknown,VOR-Train/FG_BG/REAL_ENV164_00008_001_01.mp4,VOR-Train/BG/REAL_ENV164_00008_001_01.mp4,MASK/REAL_ENV164_00008_001_01.mp4,False,metadata_only_visual_preview_pending
