row_index,sample_id,mask_id,mask_path,n_frames,empty_frames,area_median,perimeter_median,ap_median,sqrt_area_median,ap_mean,sqrt_area_mean
2935,youtubevos_002935_e39e3e0a06,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002935_002936/candidates/youtubevos_002935_e39e3e0a06/mask_001/mask,16,0,38006.0,840.7665876150131,45.20398474422124,109.98947919824491,45.20398474422124,109.98947919824491
2936,youtubevos_002936_e3d5b2cd21,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002936_002937/candidates/youtubevos_002936_e3d5b2cd21/mask_000/mask,16,0,36043.0,843.276252746582,42.741628123176255,107.11135900418016,42.741628123176255,107.11135900418016
2937,youtubevos_002937_e3e3245492,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002937_002938/candidates/youtubevos_002937_e3e3245492/mask_002/mask,16,0,47219.0,980.2798218131065,48.155631394255565,122.59802000428584,48.17065265279253,122.60206941285873
2938,youtubevos_002938_e3e4134877,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002938_002939/candidates/youtubevos_002938_e3e4134877/mask_000/mask,16,0,38102.0,860.0386655330658,44.30265931867583,110.12830373421173,44.30265931867583,110.12830373421173
2939,youtubevos_002939_e3f4635e03,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002939_002940/candidates/youtubevos_002939_e3f4635e03/mask_003/mask,16,0,44102.5,926.7752116322517,47.581499319313245,118.4831695790037,47.59101807429183,118.47233161710835
2940,youtubevos_002940_e4004ee048,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002940_002941/candidates/youtubevos_002940_e4004ee048/mask_001/mask,16,0,42844.0,835.5361363887787,51.27725556571798,116.78042971173863,51.27725556571798,116.78042971173863
2941,youtubevos_002941_e402d1afa5,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002941_002942/candidates/youtubevos_002941_e402d1afa5/mask_003/mask,16,0,48900.5,976.0924890041351,50.136290782630965,124.76182331297075,50.12047781016743,124.77989377711285
2942,youtubevos_002942_e41ceb5d81,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002942_002943/candidates/youtubevos_002942_e41ceb5d81/mask_002/mask,16,0,45625.5,1077.6366447210312,42.351622991950016,120.51160820287191,42.35282156028593,120.5300217422894
2943,youtubevos_002943_e424653b78,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002943_002944/candidates/youtubevos_002943_e424653b78/mask_000/mask,16,0,33728.0,773.5533845424652,43.6013863735457,103.61445768427731,43.6013863735457,103.61445768427731
2944,youtubevos_002944_e42b6d3dbb,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002944_002945/candidates/youtubevos_002944_e42b6d3dbb/mask_001/mask,16,0,46142.0,858.3300895690918,53.75787306159185,121.19180982348794,53.75787306159185,121.19180982348794
2945,youtubevos_002945_e42d60f0d4,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002945_002946/candidates/youtubevos_002945_e42d60f0d4/mask_003/mask,16,0,41649.0,832.9747468233109,50.00031532628745,115.14029898201888,49.958113785943354,115.10953086317019
2946,youtubevos_002946_e436d0ff1e,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002946_002947/candidates/youtubevos_002946_e436d0ff1e/mask_003/mask,16,0,43262.0,936.815358877182,46.188518161276775,117.34872089666403,46.199917845582334,117.34247608200604
2947,youtubevos_002947_e43d7ae2c5,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002947_002948/candidates/youtubevos_002947_e43d7ae2c5/mask_001/mask,16,0,42556.0,857.1614680290222,49.64758868344175,116.38726526745698,49.64758868344175,116.38726526745698
2948,youtubevos_002948_e4428801bc,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002948_002949/candidates/youtubevos_002948_e4428801bc/mask_000/mask,16,0,47774.0,970.3473199605942,49.233917605852824,123.31640808320853,49.233917605852824,123.31640808320853
2949,youtubevos_002949_e44e0b4917,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002949_002950/candidates/youtubevos_002949_e44e0b4917/mask_003/mask,16,0,43911.0,979.4011422395706,44.8345403187808,118.22565462798856,44.84814929288428,118.27560402933135
2950,youtubevos_002950_e470345ede,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002950_002951/candidates/youtubevos_002950_e470345ede/mask_002/mask,16,0,47339.0,1007.6021541953087,46.99817806036749,122.75370341482356,47.014247501169244,122.79102251419603
2951,youtubevos_002951_e48e8b4263,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002951_002952/candidates/youtubevos_002951_e48e8b4263/mask_001/mask,16,0,43391.0,928.7981171607971,46.71736429940241,117.5235477315115,46.71736429940241,117.5235477315115
2952,youtubevos_002952_e4922e3726,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002952_002953/candidates/youtubevos_002952_e4922e3726/mask_003/mask,16,0,46722.0,886.2051855921745,52.728068092230046,121.95111518746444,52.74034075151535,121.96747845075588
2953,youtubevos_002953_e4936852bb,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002953_002954/candidates/youtubevos_002953_e4936852bb/mask_002/mask,16,0,45706.0,870.5727105140686,52.46576842346755,120.61787453738495,52.473783550782755,120.59542961725354
2954,youtubevos_002954_e499228f26,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002954_002955/candidates/youtubevos_002954_e499228f26/mask_000/mask,16,0,43636.0,919.4356343746185,47.45954841056418,117.85486919731358,47.45954841056418,117.85486919731358
2955,youtubevos_002955_e4af66e163,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002955_002956/candidates/youtubevos_002955_e4af66e163/mask_001/mask,16,0,43452.0,950.2640626430511,45.726237272556865,117.60612728279965,45.726237272556865,117.60612728279965
2956,youtubevos_002956_e4b2095f58,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002956_002957/candidates/youtubevos_002956_e4b2095f58/mask_000/mask,16,0,33943.0,845.9209154844284,40.12550036141625,103.94417957123143,40.12550036141625,103.94417957123143
2957,youtubevos_002957_e4d19c8283,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002957_002958/candidates/youtubevos_002957_e4d19c8283/mask_002/mask,16,0,43888.0,955.2381895184517,45.94455585971525,118.19466888082127,45.94883522991289,118.19109842411518
2958,youtubevos_002958_e4d4872dab,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002958_002959/candidates/youtubevos_002958_e4d4872dab/mask_000/mask,16,0,35900.0,783.7543914318085,45.805165996474706,106.89866656791415,45.805165996474706,106.89866656791415
2959,youtubevos_002959_e4eaa63aab,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002959_002960/candidates/youtubevos_002959_e4eaa63aab/mask_001/mask,16,0,46894.0,949.8965309858322,49.36748211021673,122.17538132824747,49.36748211021673,122.17538132824747
2960,youtubevos_002960_e4ef0a3a34,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002960_002961/candidates/youtubevos_002960_e4ef0a3a34/mask_001/mask,16,0,39252.0,853.8376559019089,45.971268342034065,111.77790323890564,45.971268342034065,111.77790323890564
2961,youtubevos_002961_e4f8e5f46e,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002961_002962/candidates/youtubevos_002961_e4f8e5f46e/mask_003/mask,16,0,47854.0,1020.9574946165085,46.87168687465769,123.41961470300869,46.87258509042669,123.42613450212102
2962,youtubevos_002962_e53e21aa02,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002962_002963/candidates/youtubevos_002962_e53e21aa02/mask_000/mask,16,0,37251.0,813.3178833723068,45.80127987047823,108.89151284756946,45.80127987047823,108.89151284756946
2963,youtubevos_002963_e57f4f668b,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002963_002964/candidates/youtubevos_002963_e57f4f668b/mask_002/mask,16,0,39838.0,844.5325684547424,47.126485880747765,112.60918810554428,47.13658167018997,112.5953077400587
2964,youtubevos_002964_e588433c1e,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002964_002965/candidates/youtubevos_002964_e588433c1e/mask_002/mask,16,0,48700.0,961.151363492012,50.64581238058633,124.50578884995913,50.6619822607783,124.46117198456062
2965,youtubevos_002965_e597442c99,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002965_002966/candidates/youtubevos_002965_e597442c99/mask_003/mask,16,0,47343.0,1021.0681043863297,46.37101785261964,122.75888946059753,46.35469804123122,122.75557663248088
2966,youtubevos_002966_e5abc0e96b,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002966_002967/candidates/youtubevos_002966_e5abc0e96b/mask_002/mask,16,0,43815.0,919.1757483482361,47.66770672391629,118.09634906779628,47.684171708926755,118.1329681270164
2967,youtubevos_002967_e5be628030,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002967_002968/candidates/youtubevos_002967_e5be628030/mask_002/mask,16,0,43758.5,917.6021617650986,47.69624400165236,118.02018108445438,47.720195444912285,118.05933414421091
2968,youtubevos_002968_e5d6b70a9f,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002968_002969/candidates/youtubevos_002968_e5d6b70a9f/mask_001/mask,16,0,38741.0,840.5239477157593,46.09148865452799,111.04793244651715,46.09148865452799,111.04793244651715
2969,youtubevos_002969_e5fde1574c,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002969_002970/candidates/youtubevos_002969_e5fde1574c/mask_000/mask,16,0,44081.0,870.1391706466675,50.65971224722594,118.45428693326248,50.65971224722594,118.45428693326248
2970,youtubevos_002970_e625e1d27b,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002970_002971/candidates/youtubevos_002970_e625e1d27b/mask_000/mask,16,0,43570.0,851.7127639055252,51.15574386863707,117.76570698224403,51.15574386863707,117.76570698224403
2971,youtubevos_002971_e6261d2348,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002971_002972/candidates/youtubevos_002971_e6261d2348/mask_002/mask,16,0,40011.5,878.2051849365234,45.588412435271636,112.85413482905861,45.5908740108286,112.86942751290064
2972,youtubevos_002972_e6267d46bc,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002972_002973/candidates/youtubevos_002972_e6267d46bc/mask_000/mask,16,0,48678.0,905.962543129921,53.73069821609529,124.47766321575355,53.73069821609529,124.47766321575355
2973,youtubevos_002973_e6295f223f,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002973_002974/candidates/youtubevos_002973_e6295f223f/mask_001/mask,16,0,40987.0,898.8153545856476,45.60113463893253,114.22157110202534,45.60113463893253,114.22157110202534
2974,youtubevos_002974_e63463d8c6,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002974_002975/candidates/youtubevos_002974_e63463d8c6/mask_002/mask,16,0,44645.0,903.8189267516136,49.4119686939185,119.20966768125534,49.377115611655185,119.1800808797442
2975,youtubevos_002975_e6387bd1e0,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002975_002976/candidates/youtubevos_002975_e6387bd1e0/mask_000/mask,16,0,38504.0,881.7615364789963,43.66713494189386,110.7077407303603,43.66713494189386,110.7077407303603
2976,youtubevos_002976_e653883384,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002976_002977/candidates/youtubevos_002976_e653883384/mask_003/mask,16,0,38331.5,843.0716715455055,45.434088124415496,110.4594739679615,45.44208689511409,110.44179596505089
2977,youtubevos_002977_e65f134e0b,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002977_002978/candidates/youtubevos_002977_e65f134e0b/mask_003/mask,16,0,40959.5,862.7564862966537,47.47052117749716,114.18324645499561,47.47775685208885,114.20430914914432
2978,youtubevos_002978_e668ef5664,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002978_002979/candidates/youtubevos_002978_e668ef5664/mask_000/mask,16,0,38324.0,842.004177570343,45.515213606880614,110.44866716311064,45.515213606880614,110.44866716311064
2979,youtubevos_002979_e672ccd250,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002979_002980/candidates/youtubevos_002979_e672ccd250/mask_000/mask,16,0,39660.0,847.7199046611786,46.78432083749588,112.35733214191737,46.78432083749588,112.35733214191737
2980,youtubevos_002980_e674510b20,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002980_002981/candidates/youtubevos_002980_e674510b20/mask_003/mask,16,0,41488.0,941.5828218460083,44.06836669335273,114.91753566652389,44.06780006735673,114.91294449281551
2981,youtubevos_002981_e676107765,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002981_002982/candidates/youtubevos_002981_e676107765/mask_001/mask,16,0,44902.0,1041.7098089456558,43.10413477381632,119.55229194551048,43.10413477381632,119.55229194551048
2982,youtubevos_002982_e699da0cdf,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002982_002983/candidates/youtubevos_002982_e699da0cdf/mask_000/mask,16,0,38040.0,877.1929931640625,43.36559947063477,110.03866625160174,43.36559947063477,110.03866625160174
2983,youtubevos_002983_e6deab5e0b,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002983_002984/candidates/youtubevos_002983_e6deab5e0b/mask_001/mask,16,0,42196.0,883.6711344718933,47.75079591710044,115.8939340837614,47.75079591710044,115.8939340837614
2984,youtubevos_002984_e6f065f2b9,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002984_002985/candidates/youtubevos_002984_e6f065f2b9/mask_001/mask,16,0,46269.0,945.7371500730515,48.9237416510772,121.35847775840719,48.9237416510772,121.35847775840719
2985,youtubevos_002985_e71629e7b5,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002985_002986/candidates/youtubevos_002985_e71629e7b5/mask_001/mask,16,0,38490.0,819.8376542329788,46.94831934257808,110.68761231146918,46.94831934257808,110.68761231146918
2986,youtubevos_002986_e72a7d7b0b,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002986_002987/candidates/youtubevos_002986_e72a7d7b0b/mask_003/mask,16,0,41959.5,996.1290687322617,42.091302749392966,115.56869670233132,42.086987697661954,115.54293150837574
2987,youtubevos_002987_e72f6104e1,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002987_002988/candidates/youtubevos_002987_e72f6104e1/mask_003/mask,16,0,40121.5,797.4873692393303,50.30682390325759,113.00915935457225,50.30935392805311,113.02920731983974
2988,youtubevos_002988_e76c55933f,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002988_002989/candidates/youtubevos_002988_e76c55933f/mask_000/mask,16,0,47622.0,913.1585041284561,52.15085856912844,123.12007715983808,52.15085856912844,123.12007715983808
2989,youtubevos_002989_e7784ec8ad,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002989_002990/candidates/youtubevos_002989_e7784ec8ad/mask_001/mask,16,0,39908.0,871.2518708705902,45.80535357717201,112.70807840533313,45.80535357717201,112.70807840533313
2990,youtubevos_002990_e78d450a9c,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002990_002991/candidates/youtubevos_002990_e78d450a9c/mask_001/mask,16,0,47483.0,903.3351271152496,52.56410226361319,122.94026324058743,52.56410226361319,122.94026324058743
2991,youtubevos_002991_e7c6354e77,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002991_002992/candidates/youtubevos_002991_e7c6354e77/mask_002/mask,16,0,48815.0,966.565579533577,50.50355716531518,124.6527059235448,50.49237718028985,124.64596991928853
2992,youtubevos_002992_e7c8de1fce,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002992_002993/candidates/youtubevos_002992_e7c8de1fce/mask_002/mask,16,0,34948.5,766.0386666059494,45.56962857884267,105.4725162804477,45.59816586878172,105.46340525302028
2993,youtubevos_002993_e7ea10db28,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002993_002994/candidates/youtubevos_002993_e7ea10db28/mask_002/mask,16,0,44052.0,830.943211555481,53.014453198958115,118.41531618067127,53.023754920662356,118.43118003777944
2994,youtubevos_002994_e803918710,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002994_002995/candidates/youtubevos_002994_e803918710/mask_003/mask,16,0,34496.5,785.4772676229477,43.91505214637291,104.78824753793171,43.90412879140432,104.7769428301448
2995,youtubevos_002995_e8073a140b,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002995_002996/candidates/youtubevos_002995_e8073a140b/mask_001/mask,16,0,45592.0,922.0701903104782,49.445259676650345,120.46735794766724,49.445259676650345,120.46735794766724
2996,youtubevos_002996_e828dd02db,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002996_002997/candidates/youtubevos_002996_e828dd02db/mask_003/mask,16,0,41075.0,950.8254613876343,43.191208579250926,114.34412348257868,43.23115541652652,114.36585294968884
2997,youtubevos_002997_e845994987,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002997_002998/candidates/youtubevos_002997_e845994987/mask_002/mask,16,0,38686.0,839.7026615142822,46.07683102769429,110.9690778941507,46.06346924757646,110.95997787819928
2998,youtubevos_002998_e8485a2615,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002998_002999/candidates/youtubevos_002998_e8485a2615/mask_000/mask,16,0,39539.0,847.1757462024689,46.671543864701796,112.18580386938848,46.671543864701796,112.18580386938848
2999,youtubevos_002999_e85c5118a7,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_002999_003000/candidates/youtubevos_002999_e85c5118a7/mask_002/mask,16,0,41740.0,859.4844063520432,48.5482935338368,115.26601688837617,48.52113808962649,115.20649490185782
3000,youtubevos_003000_e88b6736e4,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003000_003001/candidates/youtubevos_003000_e88b6736e4/mask_001/mask,16,0,33296.0,837.6782758235931,39.74795689581881,102.94875409821867,39.74795689581881,102.94875409821867
3001,youtubevos_003001_e8962324e3,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003001_003002/candidates/youtubevos_003001_e8962324e3/mask_003/mask,16,0,42416.0,850.3473216295242,49.88079449549866,116.19566313925691,49.884585367999165,116.1911058511796
3002,youtubevos_003002_e8b3018d36,mask_000,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003002_003003/candidates/youtubevos_003002_e8b3018d36/mask_000/mask,16,0,42810.0,857.2102338075638,49.94107432647669,116.73408340124182,49.94107432647669,116.73408340124182
3003,youtubevos_003003_e8cee8bf0b,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003003_003004/candidates/youtubevos_003003_e8cee8bf0b/mask_001/mask,16,0,44651.0,889.3351298570633,50.20716994186033,119.21767791729731,50.20716994186033,119.21767791729731
3004,youtubevos_003004_e8d97ebece,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003004_003005/candidates/youtubevos_003004_e8d97ebece/mask_002/mask,16,0,45041.0,914.9503502845764,49.22780781054505,119.73719381881352,49.21519990600177,119.71267655687397
3005,youtubevos_003005_e8da49ea6a,mask_002,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003005_003006/candidates/youtubevos_003005_e8da49ea6a/mask_002/mask,16,0,34952.5,847.0508623123169,41.2548037414521,105.47855801368836,41.25259124695269,105.48607208789626
3006,youtubevos_003006_e8ed1a3ccf,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003006_003007/candidates/youtubevos_003006_e8ed1a3ccf/mask_001/mask,16,0,43909.0,851.1858541965485,51.58567871343045,118.2229622046583,51.58567871343045,118.2229622046583
3007,youtubevos_003007_e8f8341dec,mask_003,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003007_003008/candidates/youtubevos_003007_e8f8341dec/mask_003/mask,16,0,33426.0,784.0716782212257,42.641698636046435,103.14953336856661,42.65350182884431,103.17726926976982
3008,youtubevos_003008_e8fa21eb13,mask_001,/mnt/workspace/hj/nas_hj/H20_Video_inpainting_DPO/data/generated_losers/official_videodpo_diffueraser_youtubevos_partialmask_loser_k4/_shards/shard_003008_003009/candidates/youtubevos_003008_e8fa21eb13/mask_001/mask,16,0,44583.0,988.839737534523,45.086173530160636,119.12686370307891,45.086173530160636,119.12686370307891
