kind,path,exists,type,size_bytes,du_bytes,source
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV105_00003_001_01/evidence/raw_output.mp4,1,file,92234,92234,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/controlled_corruption_v3/controlled_corruption_v3/CC-v3-B/REAL_ENV105_00003_001_01/frames,1,dir,4096,4106109,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV105_00003_001_01,1,dir,4096,3120823,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV105_00003_001_01,1,dir,4096,3584040,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/diffueraser/diffueraser/raw_frames/REAL_ENV105_00004_001_01,1,dir,4096,2496741,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV105_00004_001_01/seed_20260627/evidence/raw_output.mp4,1,file,50261,50261,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/minimax_v3_seed20260627/candidates/REAL_ENV105_00004_001_01/seed_20260627/frames,1,dir,4096,3574665,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp30_vor_or_multimodel_minimax/gate64_v3_20260627/verified_generators_gate64/propainter/propainter/raw_frames/REAL_ENV105_00004_001_01,1,dir,4096,2539570,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN014_00001/L2_object_medium/evidence/raw_output.mp4,1,file,79679,79679,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN014_00001/L2_object_medium/frames,1,dir,4096,5567205,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_FOREST049_00001/L3_object_affected_soft/evidence/raw_output.mp4,1,file,159449,159449,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_FOREST049_00001/L3_object_affected_soft/frames,1,dir,4096,9203448,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_OFFICE002_00001/L1_object_mild/evidence/raw_output.mp4,1,file,89821,89821,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_OFFICE002_00001/L1_object_mild/frames,1,dir,4096,4004474,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER005_00001/L4_boundary_effect/evidence/raw_output.mp4,1,file,225743,225743,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER005_00001/L4_boundary_effect/frames,1,dir,4096,5385316,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_GRASS001_00001/L2_object_medium/evidence/raw_output.mp4,1,file,121257,121257,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_GRASS001_00001/L2_object_medium/frames,1,dir,4096,7208183,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER002_00001/L3_object_affected_soft/evidence/raw_output.mp4,1,file,205966,205966,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER002_00001/L3_object_affected_soft/frames,1,dir,4096,6272901,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN008_00001/L1_object_mild/evidence/raw_output.mp4,1,file,100621,100621,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN008_00001/L1_object_mild/frames,1,dir,4096,7679987,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN001_00001/L4_boundary_effect/evidence/raw_output.mp4,1,file,102469,102469,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN001_00001/L4_boundary_effect/frames,1,dir,4096,6815203,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER004_00001/L2_object_medium/evidence/raw_output.mp4,1,file,349419,349419,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER004_00001/L2_object_medium/frames,1,dir,4096,7859491,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN011_00001/L3_object_affected_soft/evidence/raw_output.mp4,1,file,80217,80217,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN011_00001/L3_object_affected_soft/frames,1,dir,4096,5817998,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN009_00001/L1_object_mild/evidence/raw_output.mp4,1,file,54827,54827,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_MOUNTAIN009_00001/L1_object_mild/frames,1,dir,4096,5759393,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_OFFICE003_00001/L3_object_affected_soft/evidence/raw_output.mp4,1,file,476133,476133,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_OFFICE003_00001/L3_object_affected_soft/frames,1,dir,4096,7800528,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_SCHOOL004_00001/L2_object_medium/evidence/raw_output.mp4,1,file,51596,51596,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_SCHOOL004_00001/L2_object_medium/frames,1,dir,4096,5110505,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER006_00001/L3_object_affected_soft/evidence/raw_output.mp4,1,file,111889,111889,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER006_00001/L3_object_affected_soft/frames,1,dir,4096,8369735,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_STREET001_00001/L1_object_mild/evidence/raw_output.mp4,1,file,47818,47818,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_STREET001_00001/L1_object_mild/frames,1,dir,4096,5061897,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER012_00001/L3_object_affected_soft/evidence/raw_output.mp4,1,file,97003,97003,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/BLENDER_RIVER012_00001/L3_object_affected_soft/frames,1,dir,4096,7683521,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV064_00001_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,110271,110271,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV064_00001_001_01/L2_object_medium/frames,1,dir,4096,4958078,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV059_00001_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,131112,131112,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV059_00001_001_01/L3_object_affected_soft/frames,1,dir,4096,5373702,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV100_00001_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,40744,40744,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV100_00001_001_01/L1_object_mild/frames,1,dir,4096,2938519,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV067_00001_001_01/L4_boundary_effect/evidence/raw_output.mp4,1,file,472303,472303,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV067_00001_001_01/L4_boundary_effect/frames,1,dir,4096,9386082,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV063_00001_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,124692,124692,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV063_00001_001_01/L2_object_medium/frames,1,dir,4096,4446629,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV078_00001_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,98924,98924,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV078_00001_001_01/L3_object_affected_soft/frames,1,dir,4096,4884675,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV067_00002_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,203600,203600,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV067_00002_001_01/L1_object_mild/frames,1,dir,4096,6674069,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV080_00002_001_01/L4_boundary_effect/evidence/raw_output.mp4,1,file,35284,35284,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV080_00002_001_01/L4_boundary_effect/frames,1,dir,4096,5738486,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV068_00002_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,292433,292433,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV068_00002_001_01/L2_object_medium/frames,1,dir,4096,8403591,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV082_00001_001_03/L3_object_affected_soft/evidence/raw_output.mp4,1,file,100541,100541,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV082_00001_001_03/L3_object_affected_soft/frames,1,dir,4096,7265921,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV080_00003_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,109722,109722,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV080_00003_001_01/L1_object_mild/frames,1,dir,4096,4595683,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV084_00002_001_01/L4_boundary_effect/evidence/raw_output.mp4,1,file,64537,64537,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV084_00002_001_01/L4_boundary_effect/frames,1,dir,4096,6617910,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV086_00002_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,436744,436744,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV086_00002_001_01/L2_object_medium/frames,1,dir,4096,8888077,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV086_00001_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,450168,450168,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV086_00001_001_01/L2_object_medium/frames,1,dir,4096,8733781,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV099_00001_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,73531,73531,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV099_00001_001_01/L1_object_mild/frames,1,dir,4096,3892286,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV087_00001_001_01/L4_boundary_effect/evidence/raw_output.mp4,1,file,426545,426545,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/train32/REAL_ENV087_00001_001_01/L4_boundary_effect/frames,1,dir,4096,8302334,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_RIVER016_00001/L2_object_medium/evidence/raw_output.mp4,1,file,301421,301421,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_RIVER016_00001/L2_object_medium/frames,1,dir,4096,9032212,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_STREET006_00002/L3_object_affected_soft/evidence/raw_output.mp4,1,file,68481,68481,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/BLENDER_STREET006_00002/L3_object_affected_soft/frames,1,dir,4096,4884817,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,682746,682746,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV087_00002_001_01/L1_object_mild/frames,1,dir,4096,9958536,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,75461,75461,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00001_001_01/L3_object_affected_soft/frames,1,dir,4096,4948535,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,493245,493245,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV089_00001_001_01/L2_object_medium/frames,1,dir,4096,9660767,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/L3_object_affected_soft/evidence/raw_output.mp4,1,file,169232,169232,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00002_001_02/L3_object_affected_soft/frames,1,dir,4096,6958725,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,265372,265372,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV091_00001_001_01/L1_object_mild/frames,1,dir,4096,7338417,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,160522,160522,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00003_001_01/L3_object_affected_soft/frames,1,dir,4096,7456365,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,675240,675240,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV093_00001_001_01/L2_object_medium/frames,1,dir,4096,10564890,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,135770,135770,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV103_00004_001_01/L3_object_affected_soft/frames,1,dir,4096,6381446,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,536381,536381,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00001_001_01/L1_object_mild/frames,1,dir,4096,9943031,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/L4_boundary_effect/evidence/raw_output.mp4,1,file,532740,532740,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00002_001_01/L4_boundary_effect/frames,1,dir,4096,9724431,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00003_001_01/L2_object_medium/evidence/raw_output.mp4,1,file,700648,700648,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV095_00003_001_01/L2_object_medium/frames,1,dir,4096,10636107,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV104_00001_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,99399,99399,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV104_00001_001_01/L3_object_affected_soft/frames,1,dir,4096,6012260,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV105_00004_001_01/L1_object_mild/evidence/raw_output.mp4,1,file,45529,45529,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV105_00004_001_01/L1_object_mild/frames,1,dir,4096,2451694,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV104_00003_001_01/L3_object_affected_soft/evidence/raw_output.mp4,1,file,143986,143986,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp37_minimax_localdpo_badnoise_rescue/localdpo_pool_20260628/outputs/heldout16/REAL_ENV104_00003_001_01/L3_object_affected_soft/frames,1,dir,4096,6316711,manifest
manifest_ref,/mnt/nas/hj/H20_Video_inpainting_DPO/logs/autoresearch/exp38_minimax_full_adapter_breakthrough/localdpo_v2_20260628/outputs/train32/BLENDER_MOUNTAIN014_00001/V2_object_mild/evidence/raw_output.mp4,1,file,79111,79111,manifest
