experiment,step,l_total,l_dpo,l_sft,implicit_acc,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,mse_w,mse_l,ref_mse_w,ref_mse_l,dgr_grad_norm,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,correct,samples,loser_dominant_count,global_step,step_source,dpo_loss,total_loss,factor,implicit_acc_correct,implicit_acc_total,implicit_acc_count,epoch,epoch_batch_idx,steps_per_epoch,loss,v_num,loss_simple_step,loss_step,loss_simple_epoch,loss_epoch
VideoDPO_on_VideoInpainting_data,5074,,6.57e-09,,1.0,0.00763,0.0152,,,,,,,,,,,,,,,,,lightning_progress,6.57e-09,,,,,,2.0,1504.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5075,,0.0503,,1.0,0.0125,0.0137,,,,,,,,,,,,,,,,,lightning_progress,0.0503,,,,,,2.0,1505.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5076,,0.051,,1.0,0.0143,0.0154,,,,,,,,,,,,,,,,,lightning_progress,0.051,,,,,,2.0,1506.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5077,,0.0749,,1.0,0.0153,0.0163,,,,,,,,,,,,,,,,,lightning_progress,0.0749,,,,,,2.0,1507.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5078,,3.3e-23,,1.0,0.017,0.0377,,,,,,,,,,,,,,,,,lightning_progress,3.3e-23,,,,,,2.0,1508.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5079,,5.71e-09,,1.0,0.00604,0.0136,,,,,,,,,,,,,,,,,lightning_progress,5.71e-09,,,,,,2.0,1509.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5080,,4.84e-09,,1.0,0.0126,0.0203,,,,,,,,,,,,,,,,,lightning_progress,4.84e-09,,,,,,2.0,1510.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5081,,2.67e-12,,0.833,0.0138,0.0245,,,,,,,,,,,,,,,,,lightning_progress,2.67e-12,,,,,,2.0,1511.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5082,,0.643,,1.0,0.0129,0.013,,,,,,,,,,,,,,,,,lightning_progress,0.643,,,,,,2.0,1512.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5083,,7.8e-12,,1.0,0.00932,0.0195,,,,,,,,,,,,,,,,,lightning_progress,7.8e-12,,,,,,2.0,1513.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5084,,3.64e-08,,1.0,0.0069,0.0138,,,,,,,,,,,,,,,,,lightning_progress,3.64e-08,,,,,,2.0,1514.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5085,,6.16e-10,,1.0,0.00454,0.013,,,,,,,,,,,,,,,,,lightning_progress,6.16e-10,,,,,,2.0,1515.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5086,,0.00532,,1.0,0.012,0.0141,,,,,,,,,,,,,,,,,lightning_progress,0.00532,,,,,,2.0,1516.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5087,,2.21e-09,,1.0,0.00776,0.0157,,,,,,,,,,,,,,,,,lightning_progress,2.21e-09,,,,,,2.0,1517.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5088,,4.43e-25,,1.0,0.0131,0.0356,,,,,,,,,,,,,,,,,lightning_progress,4.43e-25,,,,,,2.0,1518.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5089,,4.43e-15,,1.0,0.0101,0.0234,,,,,,,,,,,,,,,,,lightning_progress,4.43e-15,,,,,,2.0,1519.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5090,,0.0232,,1.0,0.0135,0.015,,,,,,,,,,,,,,,,,lightning_progress,0.0232,,,,,,2.0,1520.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5091,,0.0346,,1.0,0.011,0.0124,,,,,,,,,,,,,,,,,lightning_progress,0.0346,,,,,,2.0,1521.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5092,,5.34e-17,,0.667,0.0142,0.0292,,,,,,,,,,,,,,,,,lightning_progress,5.34e-17,,,,,,2.0,1522.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5093,,0.00331,,1.0,0.0137,0.016,,,,,,,,,,,,,,,,,lightning_progress,0.00331,,,,,,2.0,1523.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5094,,3.31e-05,,0.833,0.0115,0.0156,,,,,,,,,,,,,,,,,lightning_progress,3.31e-05,,,,,,2.0,1524.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5095,,2.66e-05,,1.0,0.0134,0.0176,,,,,,,,,,,,,,,,,lightning_progress,2.66e-05,,,,,,2.0,1525.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5096,,0.00409,,1.0,0.0122,0.0144,,,,,,,,,,,,,,,,,lightning_progress,0.00409,,,,,,2.0,1526.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5097,,0.534,,1.0,0.0127,0.0129,,,,,,,,,,,,,,,,,lightning_progress,0.534,,,,,,2.0,1527.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5098,,0.316,,1.0,0.0129,0.0133,,,,,,,,,,,,,,,,,lightning_progress,0.316,,,,,,2.0,1528.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5099,,0.000101,,1.0,0.00951,0.0132,,,,,,,,,,,,,,,,,lightning_progress,0.000101,,,,,,2.0,1529.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5100,0.316025,0.316025,,1.0,0.012747,0.013143,-0.004218,0.729042,0.006473,0.014709,0.019323,0.001962,0.00618,,21.693937,0.989765,36.648911,1.0,,,,5100.0,global_step,0.316025,0.316025,1.0,6.0,6.0,1.0,,,,0.0781,3.0,2.54e-07,2.54e-07,0.11,0.11
VideoDPO_on_VideoInpainting_data,5101,,0.316,,1.0,0.0127,0.0131,,,,,,,,,,,,,,,,,lightning_progress,0.316,,,,,,2.0,1531.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5102,,2.49e-14,,1.0,0.006,0.0185,,,,,,,,,,,,,,,,,lightning_progress,2.49e-14,,,,,,2.0,1532.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5103,,0.00124,,1.0,0.0105,0.0132,,,,,,,,,,,,,,,,,lightning_progress,0.00124,,,,,,2.0,1533.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5104,,1.44e-19,,0.667,0.00764,0.025,,,,,,,,,,,,,,,,,lightning_progress,1.44e-19,,,,,,2.0,1534.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5105,,0.000783,,1.0,0.00921,0.0121,,,,,,,,,,,,,,,,,lightning_progress,0.000783,,,,,,2.0,1535.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5106,,3.17e-07,,1.0,0.00872,0.0147,,,,,,,,,,,,,,,,,lightning_progress,3.17e-07,,,,,,2.0,1536.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5107,,1.85e-12,,1.0,0.0136,0.0244,,,,,,,,,,,,,,,,,lightning_progress,1.85e-12,,,,,,2.0,1537.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5108,,5.95e-12,,1.0,0.0119,0.0223,,,,,,,,,,,,,,,,,lightning_progress,5.95e-12,,,,,,2.0,1538.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5109,,1.94e-09,,1.0,0.00706,0.0151,,,,,,,,,,,,,,,,,lightning_progress,1.94e-09,,,,,,2.0,1539.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5110,,1.03e-19,,1.0,0.00926,0.0267,,,,,,,,,,,,,,,,,lightning_progress,1.03e-19,,,,,,2.0,1540.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5111,,3.31e-05,,0.833,0.0116,0.0158,,,,,,,,,,,,,,,,,lightning_progress,3.31e-05,,,,,,2.0,1541.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5112,,8.06e-05,,1.0,0.0131,0.0169,,,,,,,,,,,,,,,,,lightning_progress,8.06e-05,,,,,,2.0,1542.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5113,,1.07e-07,,1.0,0.0113,0.0177,,,,,,,,,,,,,,,,,lightning_progress,1.07e-07,,,,,,2.0,1543.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5114,,1.33e-17,,1.0,0.0121,0.0276,,,,,,,,,,,,,,,,,lightning_progress,1.33e-17,,,,,,2.0,1544.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5115,,0.000221,,1.0,0.0142,0.0176,,,,,,,,,,,,,,,,,lightning_progress,0.000221,,,,,,2.0,1545.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5116,,6.78e-10,,1.0,0.00775,0.0162,,,,,,,,,,,,,,,,,lightning_progress,6.78e-10,,,,,,2.0,1546.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5117,,0.327,,1.0,0.0139,0.0143,,,,,,,,,,,,,,,,,lightning_progress,0.327,,,,,,2.0,1547.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5118,,6.34e-21,,1.0,0.00969,0.0283,,,,,,,,,,,,,,,,,lightning_progress,6.34e-21,,,,,,2.0,1548.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5119,,0.176,,1.0,0.0129,0.0136,,,,,,,,,,,,,,,,,lightning_progress,0.176,,,,,,2.0,1549.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5120,,8.63e-08,,1.0,0.011,0.0175,,,,,,,,,,,,,,,,,lightning_progress,8.63e-08,,,,,,2.0,1550.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5121,,2.77e-05,,1.0,0.00892,0.0131,,,,,,,,,,,,,,,,,lightning_progress,2.77e-05,,,,,,2.0,1551.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5122,,0.0255,,1.0,0.0111,0.0125,,,,,,,,,,,,,,,,,lightning_progress,0.0255,,,,,,2.0,1552.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5123,,1.7e-06,,1.0,0.0124,0.0178,,,,,,,,,,,,,,,,,lightning_progress,1.7e-06,,,,,,2.0,1553.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5124,,0.00261,,1.0,0.0125,0.0149,,,,,,,,,,,,,,,,,lightning_progress,0.00261,,,,,,2.0,1554.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5125,,5.28e-14,,0.833,0.00588,0.0181,,,,,,,,,,,,,,,,,lightning_progress,5.28e-14,,,,,,2.0,1555.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5126,,0.0051,,1.0,0.0117,0.0138,,,,,,,,,,,,,,,,,lightning_progress,0.0051,,,,,,2.0,1556.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5127,,8.74e-22,,1.0,0.00675,0.0261,,,,,,,,,,,,,,,,,lightning_progress,8.74e-22,,,,,,2.0,1557.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5128,,0.000276,,1.0,0.00981,0.0131,,,,,,,,,,,,,,,,,lightning_progress,0.000276,,,,,,2.0,1558.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5129,,1.94e-17,,1.0,0.00848,0.0239,,,,,,,,,,,,,,,,,lightning_progress,1.94e-17,,,,,,2.0,1559.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5130,,1.27e-10,,1.0,0.0107,0.0198,,,,,,,,,,,,,,,,,lightning_progress,1.27e-10,,,,,,2.0,1560.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5131,,0.000504,,1.0,0.015,0.018,,,,,,,,,,,,,,,,,lightning_progress,0.000504,,,,,,2.0,1561.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5132,,0.00567,,1.0,0.0123,0.0143,,,,,,,,,,,,,,,,,lightning_progress,0.00567,,,,,,2.0,1562.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5133,,7.26e-25,,0.833,0.0134,0.0356,,,,,,,,,,,,,,,,,lightning_progress,7.26e-25,,,,,,2.0,1563.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5134,,4.27e-10,,1.0,0.00591,0.0145,,,,,,,,,,,,,,,,,lightning_progress,4.27e-10,,,,,,2.0,1564.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5135,,9.79e-09,,1.0,0.013,0.0203,,,,,,,,,,,,,,,,,lightning_progress,9.79e-09,,,,,,2.0,1565.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5136,,0.000545,,1.0,0.0124,0.0154,,,,,,,,,,,,,,,,,lightning_progress,0.000545,,,,,,2.0,1566.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5137,,7.09e-12,,1.0,0.00782,0.0181,,,,,,,,,,,,,,,,,lightning_progress,7.09e-12,,,,,,2.0,1567.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5138,,7.97e-33,,0.833,0.0114,0.0409,,,,,,,,,,,,,,,,,lightning_progress,7.97e-33,,,,,,2.0,1568.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5139,,4.2e-24,,1.0,0.00592,0.0275,,,,,,,,,,,,,,,,,lightning_progress,4.2e-24,,,,,,2.0,1569.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5140,,1.07e-09,,1.0,0.0118,0.0201,,,,,,,,,,,,,,,,,lightning_progress,1.07e-09,,,,,,2.0,1570.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5141,,2.42e-11,,1.0,0.0143,0.0241,,,,,,,,,,,,,,,,,lightning_progress,2.42e-11,,,,,,2.0,1571.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5142,,2.26e-08,,1.0,0.009,0.016,,,,,,,,,,,,,,,,,lightning_progress,2.26e-08,,,,,,2.0,1572.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5143,,2.62e-06,,0.833,0.0142,0.0193,,,,,,,,,,,,,,,,,lightning_progress,2.62e-06,,,,,,2.0,1573.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5144,,2.19e-08,,1.0,0.0121,0.0192,,,,,,,,,,,,,,,,,lightning_progress,2.19e-08,,,,,,2.0,1574.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5145,,8.05e-05,,1.0,0.0139,0.0176,,,,,,,,,,,,,,,,,lightning_progress,8.05e-05,,,,,,2.0,1575.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5146,,1.81e-09,,1.0,0.0152,0.0233,,,,,,,,,,,,,,,,,lightning_progress,1.81e-09,,,,,,2.0,1576.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5147,,0.00205,,1.0,0.0137,0.0161,,,,,,,,,,,,,,,,,lightning_progress,0.00205,,,,,,2.0,1577.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5148,,1.33e-06,,0.833,0.00981,0.0152,,,,,,,,,,,,,,,,,lightning_progress,1.33e-06,,,,,,2.0,1578.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5149,,6.47e-08,,1.0,0.00628,0.0129,,,,,,,,,,,,,,,,,lightning_progress,6.47e-08,,,,,,2.0,1579.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5150,,5.24e-43,,1.0,0.0121,0.0511,,,,,,,,,,,,,,,,,lightning_progress,5.24e-43,,,,,,2.0,1580.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5151,,1.64e-13,,1.0,0.00848,0.0203,,,,,,,,,,,,,,,,,lightning_progress,1.64e-13,,,,,,2.0,1581.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5152,,0.241,,1.0,0.0163,0.0168,,,,,,,,,,,,,,,,,lightning_progress,0.241,,,,,,2.0,1582.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5153,,2.04e-09,,1.0,0.00994,0.0179,,,,,,,,,,,,,,,,,lightning_progress,2.04e-09,,,,,,2.0,1583.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5154,,0.00265,,1.0,0.0127,0.015,,,,,,,,,,,,,,,,,lightning_progress,0.00265,,,,,,2.0,1584.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5155,,9.88e-38,,1.0,0.0162,0.0503,,,,,,,,,,,,,,,,,lightning_progress,9.88e-38,,,,,,2.0,1585.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5156,,1.97e-12,,1.0,0.00938,0.0202,,,,,,,,,,,,,,,,,lightning_progress,1.97e-12,,,,,,2.0,1586.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5157,,3.62e-29,,1.0,0.00924,0.0354,,,,,,,,,,,,,,,,,lightning_progress,3.62e-29,,,,,,2.0,1587.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5158,,0.00174,,1.0,0.0129,0.0154,,,,,,,,,,,,,,,,,lightning_progress,0.00174,,,,,,2.0,1588.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5159,,2.03e-06,,1.0,0.0115,0.0168,,,,,,,,,,,,,,,,,lightning_progress,2.03e-06,,,,,,2.0,1589.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5160,,4.04e-08,,1.0,0.0155,0.0223,,,,,,,,,,,,,,,,,lightning_progress,4.04e-08,,,,,,2.0,1590.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5161,,0.763,,0.833,0.0113,0.0112,,,,,,,,,,,,,,,,,lightning_progress,0.763,,,,,,2.0,1591.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5162,,0.00717,,1.0,0.0162,0.0182,,,,,,,,,,,,,,,,,lightning_progress,0.00717,,,,,,2.0,1592.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5163,,8.72e-08,,0.667,0.00877,0.0153,,,,,,,,,,,,,,,,,lightning_progress,8.72e-08,,,,,,2.0,1593.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5164,,6.33e-08,,1.0,0.0139,0.0205,,,,,,,,,,,,,,,,,lightning_progress,6.33e-08,,,,,,2.0,1594.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5165,,0.0,,1.0,0.0125,0.0666,,,,,,,,,,,,,,,,,lightning_progress,0.0,,,,,,2.0,1595.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5166,,5.68e-20,,1.0,0.0157,0.0335,,,,,,,,,,,,,,,,,lightning_progress,5.68e-20,,,,,,2.0,1596.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5167,,4.26e-12,,1.0,0.0108,0.0213,,,,,,,,,,,,,,,,,lightning_progress,4.26e-12,,,,,,2.0,1597.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5168,,5.62e-12,,1.0,0.00988,0.0202,,,,,,,,,,,,,,,,,lightning_progress,5.62e-12,,,,,,2.0,1598.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5169,,5.29e-08,,1.0,0.011,0.0177,,,,,,,,,,,,,,,,,lightning_progress,5.29e-08,,,,,,2.0,1599.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5170,,0.294,,1.0,0.0149,0.0153,,,,,,,,,,,,,,,,,lightning_progress,0.294,,,,,,2.0,1600.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5171,,3.13e-10,,1.0,0.0143,0.0231,,,,,,,,,,,,,,,,,lightning_progress,3.13e-10,,,,,,2.0,1601.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5172,,4.1e-08,,1.0,0.00903,0.0158,,,,,,,,,,,,,,,,,lightning_progress,4.1e-08,,,,,,2.0,1602.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5173,,1.65e-10,,0.833,0.0161,0.0251,,,,,,,,,,,,,,,,,lightning_progress,1.65e-10,,,,,,2.0,1603.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5174,,1.46e-12,,1.0,0.0127,0.0236,,,,,,,,,,,,,,,,,lightning_progress,1.46e-12,,,,,,2.0,1604.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5175,,8.85e-21,,1.0,0.0171,0.0355,,,,,,,,,,,,,,,,,lightning_progress,8.85e-21,,,,,,2.0,1605.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5176,,4.04e-28,,1.0,0.00559,0.0308,,,,,,,,,,,,,,,,,lightning_progress,4.04e-28,,,,,,2.0,1606.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5177,,7.25e-16,,0.833,0.0116,0.0256,,,,,,,,,,,,,,,,,lightning_progress,7.25e-16,,,,,,2.0,1607.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5178,,0.0,,1.0,0.0106,0.0568,,,,,,,,,,,,,,,,,lightning_progress,0.0,,,,,,2.0,1608.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5179,,1.38e-15,,1.0,0.0141,0.0278,,,,,,,,,,,,,,,,,lightning_progress,1.38e-15,,,,,,2.0,1609.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5180,,6.99e-08,,1.0,0.00909,0.0157,,,,,,,,,,,,,,,,,lightning_progress,6.99e-08,,,,,,2.0,1610.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5181,,8.72e-18,,1.0,0.0149,0.0306,,,,,,,,,,,,,,,,,lightning_progress,8.72e-18,,,,,,2.0,1611.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5182,,8.91e-32,,1.0,0.0123,0.0409,,,,,,,,,,,,,,,,,lightning_progress,8.91e-32,,,,,,2.0,1612.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5183,,15.1,,0.833,0.021,0.0149,,,,,,,,,,,,,,,,,lightning_progress,15.1,,,,,,2.0,1613.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5184,,0.000805,,1.0,0.0105,0.0133,,,,,,,,,,,,,,,,,lightning_progress,0.000805,,,,,,2.0,1614.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5185,,1.05e-39,,0.833,0.0132,0.0491,,,,,,,,,,,,,,,,,lightning_progress,1.05e-39,,,,,,2.0,1615.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5186,,8.27e-15,,1.0,0.0071,0.0201,,,,,,,,,,,,,,,,,lightning_progress,8.27e-15,,,,,,2.0,1616.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5187,,0.0059,,1.0,0.0125,0.0145,,,,,,,,,,,,,,,,,lightning_progress,0.0059,,,,,,2.0,1617.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5188,,1.13e-18,,1.0,0.0143,0.0309,,,,,,,,,,,,,,,,,lightning_progress,1.13e-18,,,,,,2.0,1618.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5189,,1.06,,0.833,0.0138,0.0136,,,,,,,,,,,,,,,,,lightning_progress,1.06,,,,,,2.0,1619.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5190,,0.152,,1.0,0.0122,0.0129,,,,,,,,,,,,,,,,,lightning_progress,0.152,,,,,,2.0,1620.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5191,,1.7e-06,,1.0,0.0107,0.016,,,,,,,,,,,,,,,,,lightning_progress,1.7e-06,,,,,,2.0,1621.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5192,,4.32e-11,,1.0,0.0134,0.0229,,,,,,,,,,,,,,,,,lightning_progress,4.32e-11,,,,,,2.0,1622.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5193,,0.496,,1.0,0.0144,0.0145,,,,,,,,,,,,,,,,,lightning_progress,0.496,,,,,,2.0,1623.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5194,,0.000211,,1.0,0.0131,0.0164,,,,,,,,,,,,,,,,,lightning_progress,0.000211,,,,,,2.0,1624.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5195,,1.37e-05,,1.0,0.00845,0.0129,,,,,,,,,,,,,,,,,lightning_progress,1.37e-05,,,,,,2.0,1625.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5196,,2.32e-19,,1.0,0.0143,0.0314,,,,,,,,,,,,,,,,,lightning_progress,2.32e-19,,,,,,2.0,1626.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5197,,0.00031,,1.0,0.0114,0.0147,,,,,,,,,,,,,,,,,lightning_progress,0.00031,,,,,,2.0,1627.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5198,,2.26,,0.833,0.0119,0.011,,,,,,,,,,,,,,,,,lightning_progress,2.26,,,,,,2.0,1628.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5199,,7.85e-08,,1.0,0.0066,0.0131,,,,,,,,,,,,,,,,,lightning_progress,7.85e-08,,,,,,2.0,1629.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5200,,7.64e-23,,1.0,0.0102,0.0306,,,,,,,,,,,,,,,,,lightning_progress,7.64e-23,,,,,,2.0,1630.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5201,,5.47e-12,,1.0,0.0121,0.0225,,,,,,,,,,,,,,,,,lightning_progress,5.47e-12,,,,,,2.0,1631.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5202,,0.000453,,1.0,0.0126,0.0156,,,,,,,,,,,,,,,,,lightning_progress,0.000453,,,,,,2.0,1632.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5203,,2.99e-15,,1.0,0.0127,0.0261,,,,,,,,,,,,,,,,,lightning_progress,2.99e-15,,,,,,2.0,1633.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5204,,1.48e-23,,1.0,0.00983,0.0309,,,,,,,,,,,,,,,,,lightning_progress,1.48e-23,,,,,,2.0,1634.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5205,,0.0165,,0.667,0.0111,0.0128,,,,,,,,,,,,,,,,,lightning_progress,0.0165,,,,,,2.0,1635.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5206,,1.26e-20,,1.0,0.0126,0.031,,,,,,,,,,,,,,,,,lightning_progress,1.26e-20,,,,,,2.0,1636.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5207,,2.27e-06,,0.833,0.00813,0.0133,,,,,,,,,,,,,,,,,lightning_progress,2.27e-06,,,,,,2.0,1637.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5208,,2.52e-09,,1.0,0.0126,0.0206,,,,,,,,,,,,,,,,,lightning_progress,2.52e-09,,,,,,2.0,1638.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5209,,0.178,,1.0,0.0112,0.0119,,,,,,,,,,,,,,,,,lightning_progress,0.178,,,,,,2.0,1639.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5210,,4.36e-26,,1.0,0.00353,0.0269,,,,,,,,,,,,,,,,,lightning_progress,4.36e-26,,,,,,2.0,1640.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5211,,0.0,,0.833,0.00788,0.0501,,,,,,,,,,,,,,,,,lightning_progress,0.0,,,,,,2.0,1641.0,1785.0,,,,,,
VideoDPO_on_VideoInpainting_data,5212,,0.000151,,1.0,0.0097,0.0132,,,,,,,,,,,,,,,,,lightning_progress,0.000151,,,,,,2.0,1642.0,1785.0,,,,,,
