experiment,global_step,step,step_source,implicit_acc,inside_term_mean,inside_term_min,inside_term_max,loser_dominant_ratio,dpo_loss,total_loss,factor,mse_w,ref_mse_w,mse_l,ref_mse_l,win_gap,lose_gap,reward_margin,sigma_term,kl_divergence,l_dpo,l_total
VideoDPO_open_source,7327,7327,global_step,0.6875,1.057273,-9.296816,7.811689,0.977273,0.144744,0.144744,1.0,0.025897,0.024885,0.010005,0.007925,0.001011,0.00208,0.016961,0.879006,0.000773,0.144744,0.144744
VideoDPO_open_source,7328,7328,global_step,0.335938,-1.098953,-8.655898,8.898563,1.0,2.943664,2.943664,1.0,0.016058,0.013567,0.006492,0.005114,0.002491,0.001377,0.008452,0.103074,0.000967,2.943664,2.943664
VideoDPO_open_source,7329,7329,global_step,0.632812,1.04327,-11.199508,15.350711,0.925926,1.741015,1.741015,1.0,0.068883,0.068078,0.110612,0.109341,0.000805,0.001271,-0.041264,0.611216,0.000519,1.741015,1.741015
VideoDPO_open_source,7330,7330,global_step,0.84375,7.128125,-14.766007,39.435776,0.759259,0.900932,0.900932,1.0,0.561435,0.563202,0.037276,0.03458,-0.001767,0.002696,0.528622,0.834119,0.000232,0.900932,0.900932
VideoDPO_open_source,7331,7331,global_step,0.625,0.078618,-4.413933,4.980629,1.0,1.038439,1.038439,1.0,0.02453,0.022593,0.007484,0.005657,0.001937,0.001827,0.016935,0.466415,0.000941,1.038439,1.038439
VideoDPO_open_source,7332,7332,global_step,0.484375,0.227247,-6.184299,7.616915,1.0,0.955883,0.955883,1.0,0.012182,0.009288,0.018624,0.015682,0.002894,0.002942,-0.006394,0.494931,0.001459,0.955883,0.955883
VideoDPO_open_source,7333,7333,global_step,0.632812,1.641573,-23.567005,15.897788,0.839506,3.491423,3.491423,1.0,0.256723,0.253354,0.007112,0.004045,0.003369,0.003068,0.249309,0.479366,0.001609,3.491423,3.491423
VideoDPO_open_source,7334,7334,global_step,0.84375,1.743006,-4.349686,9.117164,1.0,0.485131,0.485131,1.0,0.012135,0.010345,0.023896,0.021523,0.001789,0.002373,-0.011177,0.724405,0.001041,0.485131,0.485131
VideoDPO_open_source,7335,7335,global_step,0.695312,1.467949,-10.056347,16.556829,0.853933,1.59216,1.59216,1.0,0.289521,0.288983,0.023979,0.022514,0.000538,0.001465,0.26647,0.628427,0.000501,1.59216,1.59216
VideoDPO_open_source,7336,7336,global_step,0.726562,2.609324,-8.885339,13.454333,1.0,2.269567,2.269567,1.0,0.005301,0.003503,0.153953,0.15244,0.001798,0.001514,-0.148937,0.446989,0.000828,2.269567,2.269567
VideoDPO_open_source,7337,7337,global_step,0.679688,3.515336,-8.268896,25.052643,1.0,1.55657,1.55657,1.0,0.036061,0.034059,0.111618,0.109571,0.002002,0.002046,-0.075512,0.497916,0.001012,1.55657,1.55657
VideoDPO_open_source,7338,7338,global_step,0.757812,3.266815,-8.918569,17.67762,0.793814,0.936133,0.936133,1.0,0.255548,0.255776,0.02201,0.020275,-0.000228,0.001735,0.235501,0.746109,0.000377,0.936133,0.936133
VideoDPO_open_source,7339,7339,global_step,0.867188,6.034881,-14.549494,40.288269,0.990991,1.072033,1.072033,1.0,0.386928,0.385577,0.264206,0.259183,0.001351,0.005022,0.126394,0.825358,0.001593,1.072033,1.072033
VideoDPO_open_source,7340,7340,global_step,0.835938,2.942218,-11.89284,14.065207,0.943925,1.023194,1.023194,1.0,0.262816,0.261966,0.009354,0.007238,0.00085,0.002116,0.254728,0.722972,0.000742,1.023194,1.023194
VideoDPO_open_source,7341,7341,global_step,0.867188,2.079346,-18.787964,8.058446,1.0,0.763863,0.763863,1.0,0.018346,0.01601,0.015584,0.012792,0.002336,0.002793,0.003219,0.698958,0.001282,0.763863,0.763863
VideoDPO_open_source,7342,7342,global_step,0.773438,2.324225,-9.830184,10.233373,0.989899,1.73305,1.73305,1.0,0.098301,0.096356,0.018388,0.016064,0.001944,0.002323,0.080292,0.64285,0.001067,1.73305,1.73305
VideoDPO_open_source,7343,7343,global_step,0.84375,2.967326,-5.186591,15.338473,0.916667,0.433003,0.433003,1.0,0.009441,0.007117,0.011966,0.009284,0.002324,0.002682,-0.002167,0.670527,0.001252,0.433003,0.433003
VideoDPO_open_source,7344,7344,global_step,0.929688,3.015807,-11.020209,18.461678,1.0,0.020529,0.020529,1.0,0.010246,0.007959,0.009677,0.005612,0.002287,0.004064,0.002346,0.980233,0.001588,0.020529,0.020529
VideoDPO_open_source,7345,7345,global_step,0.875,3.656723,-4.550917,10.582265,1.0,0.010427,0.010427,1.0,0.009273,0.006514,0.009214,0.004401,0.002759,0.004813,0.002114,0.989701,0.001893,0.010427,0.010427
VideoDPO_open_source,7346,7346,global_step,0.679688,3.892665,-16.488358,24.199783,0.735632,1.170449,1.170449,1.0,0.280512,0.281035,0.17644,0.174451,-0.000523,0.001989,0.106584,0.769721,0.000366,1.170449,1.170449
VideoDPO_open_source,7347,7347,global_step,0.796875,2.844567,-5.318984,12.400607,1.0,0.150987,0.150987,1.0,0.043389,0.042316,0.105929,0.102981,0.001073,0.002948,-0.060665,0.905984,0.001005,0.150987,0.150987
VideoDPO_open_source,7348,7348,global_step,0.695312,3.107109,-15.628301,32.961853,0.719101,0.581216,0.581216,1.0,0.069611,0.06852,0.031689,0.029583,0.001092,0.002106,0.038937,0.734931,0.0008,0.581216,0.581216
VideoDPO_open_source,7349,7349,global_step,0.640625,0.622101,-6.970968,8.961326,1.0,1.010983,1.010983,1.0,0.045488,0.043908,0.054313,0.052351,0.00158,0.001962,-0.008443,0.616472,0.000886,1.010983,1.010983
VideoDPO_open_source,7350,7350,global_step,0.421875,-1.123104,-14.659762,10.382514,1.0,0.627502,0.627502,1.0,0.005731,0.002857,0.018742,0.015409,0.002875,0.003333,-0.012552,0.651493,0.001552,0.627502,0.627502
VideoDPO_open_source,7351,7351,global_step,0.601562,0.678436,-7.679109,5.787654,1.0,0.064423,0.064423,1.0,0.010496,0.008792,0.006205,0.003189,0.001704,0.003017,0.005603,0.941058,0.00118,0.064423,0.064423
VideoDPO_open_source,7352,7352,global_step,0.710938,1.122785,-7.63122,7.271981,1.0,1.522084,1.522084,1.0,0.028514,0.026091,0.029943,0.027837,0.002423,0.002107,-0.001746,0.388074,0.001132,1.522084,1.522084
VideoDPO_open_source,7353,7353,global_step,0.484375,-1.294759,-21.118074,8.327477,1.0,0.421345,0.421345,1.0,0.009347,0.005462,0.009031,0.004622,0.003886,0.004409,0.00084,0.71361,0.002074,0.421345,0.421345
VideoDPO_open_source,7354,7354,global_step,0.671875,1.640914,-19.746273,18.50754,0.988372,2.782042,2.782042,1.0,0.12169,0.119882,0.582748,0.580173,0.001808,0.002576,-0.460291,0.601039,0.001096,2.782042,2.782042
VideoDPO_open_source,7355,7355,global_step,0.914062,3.244365,-4.834761,12.967158,1.0,0.100466,0.100466,1.0,0.044431,0.043049,0.019759,0.016388,0.001382,0.003371,0.026661,0.943555,0.001188,0.100466,0.100466
VideoDPO_open_source,7356,7356,global_step,0.78125,1.595922,-2.54408,6.974719,1.0,0.142313,0.142313,1.0,0.012781,0.010686,0.015711,0.012529,0.002094,0.003182,-0.001843,0.885379,0.001319,0.142313,0.142313
VideoDPO_open_source,7357,7357,global_step,0.9375,4.499976,-2.402025,13.913214,1.0,0.014444,0.014444,1.0,0.004905,0.001823,0.098659,0.092663,0.003082,0.005996,-0.09084,0.987001,0.00227,0.014444,0.014444
VideoDPO_open_source,7358,7358,global_step,0.570312,0.874645,-3.714245,8.96507,1.0,1.023974,1.023974,1.0,0.005198,0.002942,0.016905,0.014823,0.002257,0.002082,-0.011882,0.414704,0.001085,1.023974,1.023974
VideoDPO_open_source,7359,7359,global_step,0.609375,3.329356,-7.608757,20.440817,0.858974,0.232209,0.232209,1.0,0.315876,0.316271,0.00328,0.000758,-0.000396,0.002522,0.315513,0.920168,0.000532,0.232209,0.232209
VideoDPO_open_source,7360,7360,global_step,0.6875,1.718079,-3.002547,12.151077,0.977273,0.789177,0.789177,1.0,0.022031,0.020061,0.012731,0.01063,0.001971,0.002102,0.009431,0.544961,0.001018,0.789177,0.789177
VideoDPO_open_source,7361,7361,global_step,0.367188,-1.277149,-16.711485,7.193778,1.0,3.297038,3.297038,1.0,0.02184,0.019687,0.117732,0.116565,0.002153,0.001166,-0.096878,0.302848,0.00083,3.297038,3.297038
VideoDPO_open_source,7362,7362,global_step,0.492188,0.637361,-8.988762,13.491437,0.952381,1.190777,1.190777,1.0,0.231452,0.230167,0.004169,0.001921,0.001285,0.002248,0.228246,0.6787,0.000883,1.190777,1.190777
VideoDPO_open_source,7363,7363,global_step,0.117188,-2.456358,-10.941177,4.410967,1.0,3.439157,3.439157,1.0,0.008104,0.00513,0.188818,0.187074,0.002974,0.001745,-0.181944,0.182847,0.00118,3.439157,3.439157
VideoDPO_open_source,7364,7364,global_step,0.40625,-2.316119,-30.959173,12.465567,1.0,5.678977,5.678977,1.0,0.006501,0.004252,0.186481,0.185574,0.002249,0.000906,-0.181322,0.417184,0.000789,5.678977,5.678977
VideoDPO_open_source,7365,7365,global_step,0.601562,0.23291,-5.830433,4.632194,1.0,1.133798,1.133798,1.0,0.009707,0.007584,0.082232,0.080041,0.002123,0.002191,-0.072457,0.524865,0.001079,1.133798,1.133798
VideoDPO_open_source,7366,7366,global_step,0.914062,1.956445,-2.005168,6.700026,1.0,0.389663,0.389663,1.0,0.006319,0.004348,0.008524,0.00616,0.00197,0.002364,-0.001811,0.70352,0.001084,0.389663,0.389663
VideoDPO_open_source,7367,7367,global_step,0.960938,4.851952,-5.539991,20.043459,0.97561,0.205588,0.205588,1.0,0.012969,0.011222,0.011912,0.009237,0.001747,0.002674,0.001984,0.865249,0.001105,0.205588,0.205588
VideoDPO_open_source,7368,7368,global_step,0.960938,6.980237,-6.954148,27.849358,1.0,0.238623,0.238623,1.0,0.068303,0.066351,0.009686,0.006054,0.001952,0.003632,0.060297,0.897345,0.001396,0.238623,0.238623
VideoDPO_open_source,7369,7369,global_step,0.578125,1.555136,-5.852855,12.302408,1.0,1.982501,1.982501,1.0,0.038129,0.035167,0.043586,0.041084,0.002962,0.002502,-0.005917,0.322911,0.001366,1.982501,1.982501
VideoDPO_open_source,7370,7370,global_step,0.585938,0.793215,-8.365447,6.006979,1.0,1.528065,1.528065,1.0,0.037535,0.033853,0.022366,0.019023,0.003682,0.003344,0.014831,0.382855,0.001756,1.528065,1.528065
VideoDPO_open_source,7371,7371,global_step,0.679688,0.862419,-9.508757,6.016153,1.0,2.220212,2.220212,1.0,0.03906,0.036691,0.036638,0.034831,0.002369,0.001806,0.001859,0.352212,0.001044,2.220212,2.220212
VideoDPO_open_source,7372,7372,global_step,0.609375,-0.082776,-18.938593,13.853609,1.0,0.547788,0.547788,1.0,0.023905,0.022041,0.021599,0.019272,0.001865,0.002327,0.002769,0.681862,0.001048,0.547788,0.547788
VideoDPO_open_source,7373,7373,global_step,0.875,3.679762,-4.933328,12.221188,1.0,0.179118,0.179118,1.0,0.022074,0.020221,0.077039,0.073633,0.001853,0.003406,-0.053411,0.864141,0.001315,0.179118,0.179118
VideoDPO_open_source,7374,7374,global_step,0.757812,1.24715,-3.610924,9.150337,0.989691,0.753098,0.753098,1.0,0.062104,0.060873,0.013642,0.01187,0.001231,0.001772,0.049003,0.628169,0.000751,0.753098,0.753098
VideoDPO_open_source,7375,7375,global_step,0.4375,-0.81448,-11.288225,16.696527,0.964286,1.152503,1.152503,1.0,0.006789,0.005339,0.130388,0.12864,0.001451,0.001748,-0.123301,0.578235,0.0008,1.152503,1.152503
VideoDPO_open_source,7376,7376,global_step,0.71875,2.216506,-8.879527,18.736328,1.0,0.030379,0.030379,1.0,0.006932,0.005432,0.04369,0.040055,0.0015,0.003636,-0.034622,0.971305,0.001284,0.030379,0.030379
VideoDPO_open_source,7377,7377,global_step,0.429688,-0.973025,-11.277851,7.035825,1.0,0.81554,0.81554,1.0,0.112564,0.111124,0.006354,0.004377,0.00144,0.001978,0.106747,0.68195,0.000854,0.81554,0.81554
VideoDPO_open_source,7378,7378,global_step,0.632812,1.084998,-9.499211,10.801796,0.987654,1.308944,1.308944,1.0,0.065757,0.064092,0.110673,0.108386,0.001665,0.002287,-0.044294,0.637001,0.000988,1.308944,1.308944
VideoDPO_open_source,7379,7379,global_step,0.34375,-0.827653,-5.286452,6.984468,1.0,0.832001,0.832001,1.0,0.005551,0.003458,0.026644,0.024496,0.002093,0.002148,-0.021038,0.517145,0.00106,0.832001,0.832001
VideoDPO_open_source,7380,7380,global_step,0.515625,0.285919,-6.305014,6.355145,1.0,0.992461,0.992461,1.0,0.034195,0.032249,0.004138,0.002207,0.001946,0.001931,0.030042,0.493468,0.000969,0.992461,0.992461
VideoDPO_open_source,7381,7381,global_step,0.695312,0.8024,-2.298584,6.017671,1.0,0.72282,0.72282,1.0,0.003898,0.002046,0.002821,0.000963,0.001852,0.001858,0.001083,0.504439,0.000928,0.72282,0.72282
VideoDPO_open_source,7382,7382,global_step,0.710938,2.384736,-6.473679,9.131459,1.0,0.022703,0.022703,1.0,0.003264,0.001789,0.033887,0.030234,0.001475,0.003653,-0.028445,0.980107,0.001282,0.022703,0.022703
VideoDPO_open_source,7383,7383,global_step,0.828125,2.239983,-5.261488,13.158582,1.0,0.435481,0.435481,1.0,0.006173,0.003382,0.014208,0.011064,0.002791,0.003143,-0.007682,0.672129,0.001484,0.435481,0.435481
VideoDPO_open_source,7384,7384,global_step,0.539062,3.905207,-10.765531,28.164219,0.985507,1.019395,1.019395,1.0,0.003315,0.00139,0.007417,0.005706,0.001926,0.001711,-0.004317,0.373708,0.000909,1.019395,1.019395
VideoDPO_open_source,7385,7385,global_step,0.945312,3.333081,-5.348101,8.299015,1.0,0.080243,0.080243,1.0,0.0287,0.027881,0.011663,0.009495,0.000819,0.002168,0.018386,0.930886,0.000747,0.080243,0.080243
VideoDPO_open_source,7386,7386,global_step,0.476562,0.191906,-11.079163,11.942945,1.0,2.080197,2.080197,1.0,0.043087,0.041986,0.203351,0.202319,0.0011,0.001032,-0.160333,0.464297,0.000533,2.080197,2.080197
VideoDPO_open_source,7387,7387,global_step,0.742188,2.037857,-24.586535,17.739832,1.0,2.21774,2.21774,1.0,0.003726,0.002364,0.353968,0.351897,0.001362,0.002071,-0.349533,0.649232,0.000858,2.21774,2.21774
VideoDPO_open_source,7388,7388,global_step,0.601562,-0.524314,-27.441307,15.110373,1.0,0.365443,0.365443,1.0,0.014142,0.012659,0.004986,0.003085,0.001483,0.0019,0.009574,0.712992,0.000846,0.365443,0.365443
VideoDPO_open_source,7389,7389,global_step,0.726562,2.536749,-12.8223,14.544539,1.0,0.384089,0.384089,1.0,0.012687,0.010978,0.071154,0.068529,0.001709,0.002626,-0.05755,0.772797,0.001084,0.384089,0.384089
VideoDPO_open_source,7390,7390,global_step,0.945312,4.307903,-7.172208,13.57682,1.0,0.140477,0.140477,1.0,0.005031,0.00395,0.006633,0.004632,0.00108,0.002001,-0.000682,0.874038,0.00077,0.140477,0.140477
VideoDPO_open_source,7391,7391,global_step,0.773438,2.816302,-7.008314,17.469786,1.0,0.603165,0.603165,1.0,0.016094,0.012467,0.23715,0.231875,0.003627,0.005276,-0.219407,0.794631,0.002226,0.603165,0.603165
VideoDPO_open_source,7392,7392,global_step,0.734375,5.119669,-7.373802,23.401081,1.0,0.778316,0.778316,1.0,0.019989,0.018431,0.014369,0.012697,0.001558,0.001672,0.005734,0.54,0.000807,0.778316,0.778316
VideoDPO_open_source,7393,7393,global_step,0.695312,1.39573,-7.260479,14.129058,1.0,1.539795,1.539795,1.0,0.014473,0.01324,0.120765,0.119408,0.001234,0.001357,-0.106168,0.468077,0.000648,1.539795,1.539795
VideoDPO_open_source,7394,7394,global_step,0.679688,0.41076,-7.342334,3.913813,1.0,0.835411,0.835411,1.0,0.018223,0.016749,0.003064,0.001537,0.001475,0.001527,0.015211,0.519368,0.00075,0.835411,0.835411
VideoDPO_open_source,7395,7395,global_step,0.828125,3.357703,-10.2764,15.612505,1.0,0.60919,0.60919,1.0,0.004472,0.003767,0.15183,0.149484,0.000704,0.002346,-0.145717,0.807377,0.000763,0.60919,0.60919
VideoDPO_open_source,7396,7396,global_step,0.84375,2.913304,-5.606977,12.640506,0.972222,0.135562,0.135562,1.0,0.119173,0.119274,0.005959,0.004029,-0.000101,0.00193,0.115245,0.913236,0.000457,0.135562,0.135562
VideoDPO_open_source,7397,7397,global_step,0.742188,1.001857,-3.764741,7.467484,1.0,0.597709,0.597709,1.0,0.038491,0.037135,0.031719,0.029806,0.001356,0.001913,0.007329,0.668025,0.000817,0.597709,0.597709
VideoDPO_open_source,7398,7398,global_step,0.734375,1.918102,-4.05882,7.336857,1.0,0.040332,0.040332,1.0,0.007246,0.006284,0.008902,0.006422,0.000962,0.00248,-0.000138,0.962047,0.00086,0.040332,0.040332
VideoDPO_open_source,7399,7399,global_step,0.796875,3.229079,-6.315634,13.524796,1.0,0.74748,0.74748,1.0,0.004366,0.002619,0.094513,0.091996,0.001747,0.002517,-0.089377,0.689451,0.001066,0.74748,0.74748
VideoDPO_open_source,7400,7400,global_step,0.585938,1.167052,-9.969082,20.146929,1.0,0.473209,0.473209,1.0,0.066325,0.064207,0.118643,0.115016,0.002118,0.003627,-0.05081,0.773257,0.001436,0.473209,0.473209
VideoDPO_open_source,7401,7401,global_step,0.867188,1.283192,-2.180734,5.693902,1.0,0.485465,0.485465,1.0,0.030573,0.028484,0.030727,0.0282,0.002088,0.002527,0.000285,0.677187,0.001154,0.485465,0.485465
VideoDPO_open_source,7402,7402,global_step,0.398438,-0.082496,-4.560947,8.845646,0.941176,0.883275,0.883275,1.0,0.048437,0.047712,0.05146,0.050302,0.000726,0.001158,-0.00259,0.628766,0.000471,0.883275,0.883275
VideoDPO_open_source,7403,7403,global_step,0.367188,-0.431529,-5.709776,17.054527,1.0,0.780368,0.780368,1.0,0.004166,0.002706,0.055835,0.05391,0.00146,0.001925,-0.051204,0.593002,0.000846,0.780368,0.780368
VideoDPO_open_source,7404,7404,global_step,0.445312,-0.572329,-30.733496,21.817089,0.929825,2.77207,2.77207,1.0,0.132495,0.131175,0.007741,0.007051,0.001321,0.00069,0.124124,0.396893,0.000503,2.77207,2.77207
VideoDPO_open_source,7405,7405,global_step,0.710938,1.438195,-5.160347,11.784323,1.0,0.350033,0.350033,1.0,0.005792,0.004172,0.074864,0.072407,0.00162,0.002457,-0.068235,0.757968,0.001019,0.350033,0.350033
VideoDPO_open_source,7406,7406,global_step,0.757812,0.835796,-2.512517,5.063957,1.0,0.489777,0.489777,1.0,0.008538,0.007104,0.0063,0.004536,0.001434,0.001764,0.002568,0.652691,0.000799,0.489777,0.489777
VideoDPO_open_source,7407,7407,global_step,0.210938,-1.324213,-7.549962,15.718313,1.0,1.28281,1.28281,1.0,0.016726,0.014981,0.009675,0.008215,0.001744,0.00146,0.006766,0.36974,0.000801,1.28281,1.28281
VideoDPO_open_source,7408,7408,global_step,0.679688,1.527958,-13.83312,19.569174,0.91954,0.462515,0.462515,1.0,0.011084,0.009731,0.167955,0.165253,0.001353,0.002702,-0.155522,0.800456,0.001014,0.462515,0.462515
VideoDPO_open_source,7409,7409,global_step,0.359375,-1.667896,-12.424253,5.49111,1.0,0.808725,0.808725,1.0,0.028825,0.02766,0.003045,0.001652,0.001164,0.001393,0.026008,0.585233,0.000639,0.808725,0.808725
VideoDPO_open_source,7410,7410,global_step,0.796875,3.560448,-6.568357,19.115248,0.941176,0.466192,0.466192,1.0,0.029785,0.028449,0.126398,0.123582,0.001336,0.002816,-0.095133,0.797519,0.001038,0.466192,0.466192
VideoDPO_open_source,7411,7411,global_step,0.890625,28.654613,-1.0216,128.660431,1.0,0.0,0.0,1.0,0.470526,0.463614,0.276589,0.247369,0.006912,0.029221,0.216246,1.0,0.009033,0.0,0.0
VideoDPO_open_source,7412,7412,global_step,0.53125,-0.736574,-11.166371,4.014457,1.0,0.348162,0.348162,1.0,0.007871,0.006449,0.007858,0.005989,0.001422,0.001869,0.00046,0.728708,0.000823,0.348162,0.348162
VideoDPO_open_source,7413,7413,global_step,0.484375,0.261464,-12.729094,16.703867,1.0,2.641913,2.641913,1.0,0.032515,0.031047,0.065354,0.064681,0.001469,0.000673,-0.033635,0.292259,0.000535,2.641913,2.641913
VideoDPO_open_source,7414,7414,global_step,0.804688,1.069795,-1.813564,3.953434,1.0,0.369029,0.369029,1.0,0.004471,0.003012,0.011622,0.009694,0.001459,0.001927,-0.006683,0.71752,0.000847,0.369029,0.369029
VideoDPO_open_source,7415,7415,global_step,0.40625,-1.797266,-24.790541,14.025643,0.903846,1.216025,1.216025,1.0,0.013431,0.0119,0.004893,0.003557,0.001532,0.001337,0.008343,0.441911,0.000717,1.216025,1.216025
VideoDPO_open_source,7416,7416,global_step,0.523438,0.205823,-20.810366,27.854443,1.0,7.070215,7.070215,1.0,0.227115,0.222586,0.009883,0.007976,0.004529,0.001907,0.21461,0.180386,0.001609,7.070215,7.070215
VideoDPO_open_source,7417,7417,global_step,0.890625,2.895139,-3.54554,9.675743,1.0,0.251289,0.251289,1.0,0.061584,0.060914,0.003898,0.001917,0.00067,0.001981,0.058997,0.839343,0.000663,0.251289,0.251289
VideoDPO_open_source,7418,7418,global_step,0.484375,-0.332672,-5.572811,4.84779,1.0,1.720551,1.720551,1.0,0.004788,0.002249,0.044639,0.0425,0.002539,0.002139,-0.040251,0.382304,0.00117,1.720551,1.720551
VideoDPO_open_source,7419,7419,global_step,0.6875,0.873919,-11.17874,6.142743,1.0,1.741431,1.741431,1.0,0.102594,0.10079,0.041978,0.040203,0.001804,0.001774,0.060587,0.559361,0.000895,1.741431,1.741431
VideoDPO_open_source,7420,7420,global_step,0.4375,2.995994,-11.66597,22.911654,1.0,0.845996,0.845996,1.0,0.018805,0.01783,0.374539,0.370557,0.000975,0.003982,-0.352727,0.827831,0.001239,0.845996,0.845996
VideoDPO_open_source,7421,7421,global_step,0.898438,2.018178,-6.7557,7.723877,1.0,0.237835,0.237835,1.0,0.039491,0.037664,0.01121,0.008194,0.001827,0.003015,0.029469,0.870521,0.001211,0.237835,0.237835
VideoDPO_open_source,7422,7422,global_step,0.640625,1.217079,-3.564637,8.036811,1.0,0.783196,0.783196,1.0,0.003639,0.00174,0.003799,0.001955,0.001899,0.001844,-0.000216,0.466638,0.000936,0.783196,0.783196
VideoDPO_open_source,7423,7423,global_step,0.53125,0.665943,-15.90278,19.360109,0.926471,2.651576,2.651576,1.0,0.092821,0.091976,0.323464,0.321903,0.000845,0.001561,-0.229927,0.575786,0.000601,2.651576,2.651576
VideoDPO_open_source,7424,7424,global_step,0.570312,2.828708,-17.416328,30.885338,0.712329,1.972428,1.972428,1.0,0.119894,0.118752,0.079773,0.078608,0.001143,0.001166,0.040144,0.492855,0.000577,1.972428,1.972428
VideoDPO_open_source,7425,7425,global_step,0.445312,1.802248,-19.344612,24.479702,0.824561,1.339992,1.339992,1.0,0.013559,0.011001,0.003521,0.001328,0.002558,0.002194,0.009673,0.313079,0.001188,1.339992,1.339992
VideoDPO_open_source,7426,7426,global_step,0.507812,0.188807,-6.5865,9.316448,0.984615,0.625305,0.625305,1.0,0.042172,0.04035,0.008731,0.006372,0.001822,0.002359,0.033979,0.664349,0.001045,0.625305,0.625305
VideoDPO_open_source,7427,7427,global_step,0.710938,1.035124,-7.422343,10.349713,1.0,0.317235,0.317235,1.0,0.023069,0.021247,0.006049,0.003622,0.001823,0.002427,0.017625,0.764439,0.001062,0.317235,0.317235
VideoDPO_open_source,7428,7428,global_step,0.96875,7.137337,-42.683891,27.297922,0.951613,0.1934,0.1934,1.0,0.235226,0.235453,0.057475,0.053606,-0.000227,0.003868,0.181847,0.947696,0.00091,0.1934,0.1934
VideoDPO_open_source,7429,7429,global_step,0.507812,1.838943,-7.383153,17.377119,0.969231,0.908448,0.908448,1.0,0.174316,0.172994,0.110038,0.107189,0.001322,0.00285,0.065805,0.705107,0.001043,0.908448,0.908448
VideoDPO_open_source,7430,7430,global_step,0.8125,4.173533,-6.308258,14.492911,1.0,0.637772,0.637772,1.0,0.048622,0.047072,0.018878,0.015891,0.001549,0.002987,0.031181,0.729202,0.001134,0.637772,0.637772
VideoDPO_open_source,7431,7431,global_step,0.53125,-0.127726,-16.745775,28.334801,1.0,3.905168,3.905168,1.0,0.549808,0.546412,0.052411,0.049836,0.003396,0.002574,0.496576,0.408926,0.001493,3.905168,3.905168
VideoDPO_open_source,7432,7432,global_step,0.648438,2.029823,-7.264633,11.855587,1.0,0.047677,0.047677,1.0,0.045318,0.044969,0.012929,0.010472,0.000349,0.002457,0.034498,0.966038,0.000702,0.047677,0.047677
VideoDPO_open_source,7433,7433,global_step,0.78125,1.224521,-2.302565,8.11778,1.0,0.271874,0.271874,1.0,0.03847,0.037094,0.003583,0.001421,0.001376,0.002162,0.035673,0.801707,0.000885,0.271874,0.271874
VideoDPO_open_source,7434,7434,global_step,0.554688,0.921363,-7.947367,9.764992,1.0,0.869087,0.869087,1.0,0.008496,0.006658,0.007722,0.005936,0.001838,0.001786,0.000722,0.47268,0.000906,0.869087,0.869087
VideoDPO_open_source,7435,7435,global_step,0.921875,5.178516,-9.588301,28.181896,0.838983,0.768112,0.768112,1.0,0.245969,0.246329,0.028771,0.026725,-0.000359,0.002046,0.219603,0.812062,0.000422,0.768112,0.768112
VideoDPO_open_source,7436,7436,global_step,0.585938,1.013488,-7.895939,10.464359,1.0,1.584404,1.584404,1.0,0.009373,0.007619,0.074764,0.073238,0.001753,0.001526,-0.065619,0.430182,0.00082,1.584404,1.584404
VideoDPO_open_source,7437,7437,global_step,0.976562,3.898535,-1.673077,11.18999,1.0,0.019843,0.019843,1.0,0.016287,0.014937,0.078385,0.074556,0.00135,0.003829,-0.059618,0.981419,0.001295,0.019843,0.019843
VideoDPO_open_source,7438,7438,global_step,0.890625,4.54368,-9.330138,18.341393,1.0,0.83678,0.83678,1.0,0.006469,0.004409,0.331933,0.328138,0.00206,0.003795,-0.323729,0.765953,0.001464,0.83678,0.83678
VideoDPO_open_source,7439,7439,global_step,0.523438,0.169377,-3.753617,3.817081,1.0,1.419578,1.419578,1.0,0.003957,0.001912,0.024545,0.022831,0.002045,0.001714,-0.020919,0.345416,0.00094,1.419578,1.419578
VideoDPO_open_source,7440,7440,global_step,0.585938,0.432625,-5.177707,5.627303,1.0,0.449694,0.449694,1.0,0.019688,0.016795,0.010701,0.007286,0.002893,0.003415,0.009509,0.710319,0.001577,0.449694,0.449694
VideoDPO_open_source,7441,7441,global_step,0.773438,4.286723,-7.397327,12.094821,1.0,0.144544,0.144544,1.0,0.009253,0.006958,0.017801,0.012347,0.002295,0.005454,-0.005389,0.970441,0.001937,0.144544,0.144544
VideoDPO_open_source,7442,7442,global_step,0.351562,-0.25249,-6.14305,3.988016,1.0,1.178033,1.178033,1.0,0.006853,0.005062,0.016739,0.015188,0.00179,0.001551,-0.010125,0.378645,0.000835,1.178033,1.178033
VideoDPO_open_source,7443,7443,global_step,0.351562,-1.129162,-13.63853,50.250801,1.0,3.633153,3.633153,1.0,0.007463,0.004437,0.12418,0.122242,0.003026,0.001938,-0.117806,0.275406,0.001241,3.633153,3.633153
VideoDPO_open_source,7444,7444,global_step,0.859375,1.7614,-5.150575,7.904768,1.0,0.458157,0.458157,1.0,0.052017,0.050677,0.003869,0.001769,0.00134,0.0021,0.048908,0.752569,0.00086,0.458157,0.458157
VideoDPO_open_source,7445,7445,global_step,0.5,-0.487739,-13.343636,5.950099,1.0,0.224623,0.224623,1.0,0.006131,0.005023,0.04021,0.038109,0.001108,0.002101,-0.033086,0.836156,0.000802,0.224623,0.224623
